basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64,gender
6144000_skederids_forsamling,2009,0.17453,male
6144000_skederids_forsamling,2010,0.18009,male
6144000_skederids_forsamling,2011,0.1814,male
6144000_skederids_forsamling,2012,0.19457,male
6144000_skederids_forsamling,2013,0.18467999999999998,male
6144000_skederids_forsamling,2014,0.18894,male
6145000_husby_sjuhundra,2000,0.08387,male
6145000_husby_sjuhundra,2001,0.08125,male
6145000_husby_sjuhundra,2002,0.09317,male
6145000_husby_sjuhundra,2003,0.0904,male
6145000_husby_sjuhundra,2004,0.09551,male
6145000_husby_sjuhundra,2005,0.13441,male
6145000_husby_sjuhundra,2006,0.16129000000000002,male
6145000_husby_sjuhundra,2007,0.15054,male
6145000_husby_sjuhundra,2008,0.14973,male
6145000_husby_sjuhundra,2009,0.16477,male
6145000_husby_sjuhundra,2010,0.2,male
6145000_husby_sjuhundra,2011,0.21195999999999998,male
6145000_husby_sjuhundra,2012,0.21693,male
6145000_husby_sjuhundra,2013,0.24176,male
6145000_husby_sjuhundra,2014,0.2234,male
6146000_ro_forsamling,2000,0.13245,male
6146000_ro_forsamling,2001,0.13665,male
6146000_ro_forsamling,2002,0.14634,male
6146000_ro_forsamling,2003,0.16234,male
6146000_ro_forsamling,2004,0.16560999999999998,male
6146000_ro_forsamling,2005,0.15432,male
6146000_ro_forsamling,2006,0.15432,male
6146000_ro_forsamling,2007,0.17089000000000001,male
6146000_ro_forsamling,2008,0.18239,male
6146000_ro_forsamling,2009,0.16667,male
6146000_ro_forsamling,2010,0.18542999999999998,male
6146000_ro_forsamling,2011,0.19205,male
6146000_ro_forsamling,2012,0.20915,male
6146000_ro_forsamling,2013,0.17007,male
6146000_ro_forsamling,2014,0.20407999999999998,male
6147000_nartuna_forsamling,2000,0.14465,male
6147000_nartuna_forsamling,2001,0.14815,male
6147000_nartuna_forsamling,2002,0.14815,male
6147000_nartuna_forsamling,2003,0.14013,male
6147000_nartuna_forsamling,2004,0.15,male
6147000_nartuna_forsamling,2005,0.15432,male
6147000_nartuna_forsamling,2006,0.14793,male
6147000_nartuna_forsamling,2007,0.15819,male
6147000_nartuna_forsamling,2008,0.17127,male
6147000_nartuna_forsamling,2009,0.17815999999999999,male
6147000_nartuna_forsamling,2010,0.2,male
6147000_nartuna_forsamling,2011,0.2,male
6147000_nartuna_forsamling,2012,0.18452000000000002,male
6147000_nartuna_forsamling,2013,0.20606,male
6147000_nartuna_forsamling,2014,0.21429,male
6148000_gottrora_forsamling,2000,0.11047,male
6148000_gottrora_forsamling,2001,0.11413,male
6148000_gottrora_forsamling,2002,0.12697999999999998,male
6148000_gottrora_forsamling,2003,0.13615,male
6148000_gottrora_forsamling,2004,0.12785,male
6148000_gottrora_forsamling,2005,0.13242,male
6148000_gottrora_forsamling,2006,0.14352,male
6148000_gottrora_forsamling,2007,0.15207,male
6148000_gottrora_forsamling,2008,0.15023,male
6148000_gottrora_forsamling,2009,0.14151,male
6148000_gottrora_forsamling,2010,0.15270999999999998,male
6148000_gottrora_forsamling,2011,0.16162,male
6148000_gottrora_forsamling,2012,0.15459,male
6148000_gottrora_forsamling,2013,0.17259000000000002,male
6148000_gottrora_forsamling,2014,0.16146,male
6151100_ostra_hallstavik,2000,0.05706,male
6151100_ostra_hallstavik,2001,0.057339999999999995,male
6151100_ostra_hallstavik,2002,0.060239999999999995,male
6151100_ostra_hallstavik,2003,0.06883,male
6151100_ostra_hallstavik,2004,0.07599,male
6151100_ostra_hallstavik,2005,0.07975,male
6151100_ostra_hallstavik,2006,0.08949,male
6151100_ostra_hallstavik,2007,0.09657,male
6151100_ostra_hallstavik,2008,0.09187999999999999,male
6151100_ostra_hallstavik,2009,0.10440999999999999,male
6151100_ostra_hallstavik,2010,0.10884,male
6151100_ostra_hallstavik,2011,0.11285,male
6151100_ostra_hallstavik,2012,0.12304000000000001,male
6151100_ostra_hallstavik,2013,0.11612,male
6151100_ostra_hallstavik,2014,0.1194,male
6151200_herrang,2000,0.15929000000000001,male
6151200_herrang,2001,0.15966,male
6151200_herrang,2002,0.16216,male
6151200_herrang,2003,0.14562999999999998,male
6151200_herrang,2004,0.1215,male
6151200_herrang,2005,0.15534,male
6151200_herrang,2006,0.13158,male
6151200_herrang,2007,0.14545,male
6151200_herrang,2008,0.15464,male
6151200_herrang,2009,0.14286,male
6151200_herrang,2010,0.16129000000000002,male
6151200_herrang,2011,0.13978,male
6151200_herrang,2012,0.14118,male
6151200_herrang,2013,0.14118,male
6151200_herrang,2014,0.12987,male
6151500_havero_glesbygd,2000,0.10400000000000001,male
6151500_havero_glesbygd,2001,0.11877,male
6151500_havero_glesbygd,2002,0.12015999999999999,male
6151500_havero_glesbygd,2003,0.13258,male
6151500_havero_glesbygd,2004,0.13793,male
6151500_havero_glesbygd,2005,0.12319000000000001,male
6151500_havero_glesbygd,2006,0.12455999999999999,male
6151500_havero_glesbygd,2007,0.13167,male
6151500_havero_glesbygd,2008,0.1383,male
6151500_havero_glesbygd,2009,0.13109,male
6151500_havero_glesbygd,2010,0.14943,male
6151500_havero_glesbygd,2011,0.15854000000000001,male
6151500_havero_glesbygd,2012,0.14694000000000002,male
6151500_havero_glesbygd,2013,0.17315999999999998,male
6151500_havero_glesbygd,2014,0.1588,male
6152100_vastra_hallstavik,2000,0.05,male
6152100_vastra_hallstavik,2001,0.07865,male
6152100_vastra_hallstavik,2002,0.04167,male
6152100_vastra_hallstavik,2003,0.04255,male
6152100_vastra_hallstavik,2004,0.04396,male
6152100_vastra_hallstavik,2005,0.05063,male
6152100_vastra_hallstavik,2006,0.06172999999999999,male
6152100_vastra_hallstavik,2007,0.09877000000000001,male
6152100_vastra_hallstavik,2008,0.053329999999999995,male
6152100_vastra_hallstavik,2009,0.05127999999999999,male
6152100_vastra_hallstavik,2010,0.04651,male
6152100_vastra_hallstavik,2011,0.04938,male
6152100_vastra_hallstavik,2012,0.08511,male
6152100_vastra_hallstavik,2013,0.07692,male
6152100_vastra_hallstavik,2014,0.056179999999999994,male
6152500_edebo_glesbygd,2000,0.08276,male
6152500_edebo_glesbygd,2001,0.07586,male
6152500_edebo_glesbygd,2002,0.07097,male
6152500_edebo_glesbygd,2003,0.09032000000000001,male
6152500_edebo_glesbygd,2004,0.1039,male
6152500_edebo_glesbygd,2005,0.10759,male
6152500_edebo_glesbygd,2006,0.10811,male
6152500_edebo_glesbygd,2007,0.12987,male
6152500_edebo_glesbygd,2008,0.13462000000000002,male
6152500_edebo_glesbygd,2009,0.13924,male
6152500_edebo_glesbygd,2010,0.14667,male
6152500_edebo_glesbygd,2011,0.13103,male
6152500_edebo_glesbygd,2012,0.1223,male
6152500_edebo_glesbygd,2013,0.12319000000000001,male
6152500_edebo_glesbygd,2014,0.13333,male
6154100_skebobruk,2000,0.18462,male
6154100_skebobruk,2001,0.18056,male
6154100_skebobruk,2002,0.17647000000000002,male
6154100_skebobruk,2003,0.18056,male
6154100_skebobruk,2004,0.17143,male
6154100_skebobruk,2005,0.19118,male
6154100_skebobruk,2006,0.1875,male
6154100_skebobruk,2007,0.23076999999999998,male
6154100_skebobruk,2008,0.2,male
6154100_skebobruk,2009,0.20895999999999998,male
6154100_skebobruk,2010,0.24615,male
6154100_skebobruk,2011,0.25373,male
6154100_skebobruk,2012,0.21739,male
6154100_skebobruk,2013,0.22221999999999997,male
6154100_skebobruk,2014,0.19444,male
6154500_ununge_glesbygd,2000,0.10890999999999999,male
6154500_ununge_glesbygd,2001,0.13978,male
6154500_ununge_glesbygd,2002,0.1383,male
6154500_ununge_glesbygd,2003,0.14583,male
6154500_ununge_glesbygd,2004,0.15054,male
6154500_ununge_glesbygd,2005,0.13684000000000002,male
6154500_ununge_glesbygd,2006,0.125,male
6154500_ununge_glesbygd,2007,0.1383,male
6154500_ununge_glesbygd,2008,0.1413,male
6154500_ununge_glesbygd,2009,0.13953,male
6154500_ununge_glesbygd,2010,0.15663,male
6154500_ununge_glesbygd,2011,0.20253,male
6154500_ununge_glesbygd,2012,0.17722000000000002,male
6154500_ununge_glesbygd,2013,0.14865,male
6154500_ununge_glesbygd,2014,0.16667,male
6161000_singo_forsamling,2000,0.16667,male
6161000_singo_forsamling,2001,0.1828,male
6161000_singo_forsamling,2002,0.18681,male
6161000_singo_forsamling,2003,0.20879,male
6161000_singo_forsamling,2004,0.20651999999999998,male
6161000_singo_forsamling,2005,0.23333,male
6161000_singo_forsamling,2006,0.25843,male
6161000_singo_forsamling,2007,0.28570999999999996,male
6161000_singo_forsamling,2008,0.31765,male
6161000_singo_forsamling,2009,0.30488000000000004,male
6161000_singo_forsamling,2010,0.31706999999999996,male
6161000_singo_forsamling,2011,0.3038,male
6161000_singo_forsamling,2012,0.2625,male
6161000_singo_forsamling,2013,0.28947,male
6161000_singo_forsamling,2014,0.28570999999999996,male
6162100_almsta,2000,0.07658,male
6162100_almsta,2001,0.09302,male
6162100_almsta,2002,0.10377,male
6162100_almsta,2003,0.1055,male
6162100_almsta,2004,0.10599000000000001,male
6162100_almsta,2005,0.11765,male
6162100_almsta,2006,0.1179,male
6162100_almsta,2007,0.13934000000000002,male
6162100_almsta,2008,0.15185,male
6162100_almsta,2009,0.16092,male
6162100_almsta,2010,0.15,male
6162100_almsta,2011,0.15444000000000002,male
6162100_almsta,2012,0.14118,male
6162100_almsta,2013,0.16,male
6162100_almsta,2014,0.15574000000000002,male
6162200_grisslehamn,2000,0.04545,male
6162200_grisslehamn,2001,0.0,male
6162200_grisslehamn,2002,0.0,male
6162200_grisslehamn,2003,0.04688,male
6162200_grisslehamn,2004,0.0,male
6162200_grisslehamn,2005,0.05085,male
6162200_grisslehamn,2006,0.07407000000000001,male
6162200_grisslehamn,2007,0.10525999999999999,male
6162200_grisslehamn,2008,0.11110999999999999,male
6162200_grisslehamn,2009,0.1,male
6162200_grisslehamn,2010,0.10417,male
6162200_grisslehamn,2011,0.11110999999999999,male
6162200_grisslehamn,2012,0.11628,male
6162200_grisslehamn,2013,0.13514,male
6162200_grisslehamn,2014,0.13889,male
6162510_vaddo_fastland,2000,0.11175999999999998,male
6162510_vaddo_fastland,2001,0.12426,male
6162510_vaddo_fastland,2002,0.14035,male
6162510_vaddo_fastland,2003,0.14689000000000002,male
6162510_vaddo_fastland,2004,0.14917,male
6162510_vaddo_fastland,2005,0.15344000000000002,male
6162510_vaddo_fastland,2006,0.17112,male
6162510_vaddo_fastland,2007,0.16854,male
6162510_vaddo_fastland,2008,0.18824000000000002,male
6162510_vaddo_fastland,2009,0.17178,male
6162510_vaddo_fastland,2010,0.15432,male
6162510_vaddo_fastland,2011,0.14935,male
6162510_vaddo_fastland,2012,0.15625,male
6162510_vaddo_fastland,2013,0.15723,male
6162510_vaddo_fastland,2014,0.1634,male
6162520_vaddo,2000,0.16609000000000002,male
6162520_vaddo,2001,0.16495,male
6162520_vaddo,2002,0.18596,male
6162520_vaddo,2003,0.19113,male
6162520_vaddo,2004,0.19097,male
6162520_vaddo,2005,0.18118,male
6162520_vaddo,2006,0.17329,male
6162520_vaddo,2007,0.18118,male
6162520_vaddo,2008,0.17626,male
6162520_vaddo,2009,0.16479000000000002,male
6162520_vaddo,2010,0.18898,male
6162520_vaddo,2011,0.192,male
6162520_vaddo,2012,0.18182,male
6162520_vaddo,2013,0.19328,male
6162520_vaddo,2014,0.19679000000000002,male
6163500_bjorko,2000,0.13043,male
6163500_bjorko,2001,0.11765,male
6163500_bjorko,2002,0.15385,male
6163500_bjorko,2003,0.12903,male
6163500_bjorko,2004,0.20895999999999998,male
6163500_bjorko,2005,0.17647000000000002,male
6163500_bjorko,2006,0.16901,male
6163500_bjorko,2007,0.18841,male
6163500_bjorko,2008,0.17647000000000002,male
6163500_bjorko,2009,0.23881,male
6163500_bjorko,2010,0.26561999999999997,male
6163500_bjorko,2011,0.28570999999999996,male
6163500_bjorko,2012,0.375,male
6163500_bjorko,2013,0.31818,male
6163500_bjorko,2014,0.32558000000000004,male
6164100_soderby_karl,2000,0.07407000000000001,male
6164100_soderby_karl,2001,0.10525999999999999,male
6164100_soderby_karl,2002,0.10525999999999999,male
6164100_soderby_karl,2003,0.11110999999999999,male
6164100_soderby_karl,2004,0.08772,male
6164100_soderby_karl,2005,0.09091,male
6164100_soderby_karl,2006,0.09091,male
6164100_soderby_karl,2007,0.11110999999999999,male
6164100_soderby_karl,2008,0.12280999999999999,male
6164100_soderby_karl,2009,0.15,male
6164100_soderby_karl,2010,0.2037,male
6164100_soderby_karl,2011,0.13793,male
6164100_soderby_karl,2012,0.14815,male
6164100_soderby_karl,2013,0.125,male
6164100_soderby_karl,2014,0.14545,male
6164500_soderby_karls_glesbygd,2000,0.1,male
6164500_soderby_karls_glesbygd,2001,0.11520999999999999,male
6164500_soderby_karls_glesbygd,2002,0.11765,male
6164500_soderby_karls_glesbygd,2003,0.10849,male
6164500_soderby_karls_glesbygd,2004,0.11628,male
6164500_soderby_karls_glesbygd,2005,0.12736,male
6164500_soderby_karls_glesbygd,2006,0.11962,male
6164500_soderby_karls_glesbygd,2007,0.12844,male
6164500_soderby_karls_glesbygd,2008,0.13575,male
6164500_soderby_karls_glesbygd,2009,0.14222,male
6164500_soderby_karls_glesbygd,2010,0.15166,male
6164500_soderby_karls_glesbygd,2011,0.19047999999999998,male
6164500_soderby_karls_glesbygd,2012,0.19792,male
6164500_soderby_karls_glesbygd,2013,0.22050999999999998,male
6164500_soderby_karls_glesbygd,2014,0.23383,male
3510110_gamla_marsta,2000,0.11407,male
3510110_gamla_marsta,2001,0.12278,male
3510110_gamla_marsta,2002,0.12747,male
3510110_gamla_marsta,2003,0.1275,male
3510110_gamla_marsta,2004,0.13224,male
3510110_gamla_marsta,2005,0.1563,male
3510110_gamla_marsta,2006,0.16324,male
3510110_gamla_marsta,2007,0.15789,male
3510110_gamla_marsta,2008,0.15752,male
3510110_gamla_marsta,2009,0.16355999999999998,male
3510110_gamla_marsta,2010,0.18688,male
3510110_gamla_marsta,2011,0.18012999999999998,male
3510110_gamla_marsta,2012,0.17346,male
3510110_gamla_marsta,2013,0.18295999999999998,male
3510110_gamla_marsta,2014,0.20393,male
3510120_marsta_kyrka,2000,0.17073,male
3510120_marsta_kyrka,2001,0.18519000000000002,male
3510120_marsta_kyrka,2002,0.15789,male
3510120_marsta_kyrka,2003,0.14894000000000002,male
3510120_marsta_kyrka,2004,0.17978,male
3510120_marsta_kyrka,2005,0.19588,male
3510120_marsta_kyrka,2006,0.23711,male
3510120_marsta_kyrka,2007,0.22449000000000002,male
3510120_marsta_kyrka,2008,0.23469,male
3510120_marsta_kyrka,2009,0.2449,male
3510120_marsta_kyrka,2010,0.26531,male
3510120_marsta_kyrka,2011,0.29703,male
3510120_marsta_kyrka,2012,0.27778,male
3510120_marsta_kyrka,2013,0.30556,male
3510120_marsta_kyrka,2014,0.28947,male
3510130_tingvalla,2000,0.10667,male
3510130_tingvalla,2001,0.1137,male
3510130_tingvalla,2002,0.10797000000000001,male
3510130_tingvalla,2003,0.09409,male
3510130_tingvalla,2004,0.10082,male
3510130_tingvalla,2005,0.11507,male
3510130_tingvalla,2006,0.10959,male
3510130_tingvalla,2007,0.10929000000000001,male
3510130_tingvalla,2008,0.13747,male
3510130_tingvalla,2009,0.13243,male
3510130_tingvalla,2010,0.14504,male
3510130_tingvalla,2011,0.14524,male
3510130_tingvalla,2012,0.16092,male
3510130_tingvalla,2013,0.14318,male
3510130_tingvalla,2014,0.15400999999999998,male
3510140_ekillatorp,2000,0.13333,male
3510140_ekillatorp,2001,0.15556,male
3510140_ekillatorp,2002,0.13043,male
3510140_ekillatorp,2003,0.0625,male
3510140_ekillatorp,2004,0.06522,male
3510140_ekillatorp,2005,0.0625,male
3510140_ekillatorp,2006,0.07692,male
3510140_ekillatorp,2007,0.1,male
3510140_ekillatorp,2008,0.15492999999999998,male
3510140_ekillatorp,2009,0.18367,male
3510140_ekillatorp,2010,0.20388,male
3510140_ekillatorp,2011,0.2037,male
3510140_ekillatorp,2012,0.20354,male
3510140_ekillatorp,2013,0.2,male
3510140_ekillatorp,2014,0.2243,male
3510150_sodra_ekilla,2000,0.06801,male
3510150_sodra_ekilla,2001,0.08772,male
3510150_sodra_ekilla,2002,0.10048,male
3510150_sodra_ekilla,2003,0.1171,male
3510150_sodra_ekilla,2004,0.09953,male
3510150_sodra_ekilla,2005,0.10165,male
3510150_sodra_ekilla,2006,0.10732,male
3510150_sodra_ekilla,2007,0.11852,male
3510150_sodra_ekilla,2008,0.1301,male
3510150_sodra_ekilla,2009,0.13716,male
3510150_sodra_ekilla,2010,0.13568,male
3510150_sodra_ekilla,2011,0.14112,male
3510150_sodra_ekilla,2012,0.15217,male
3510150_sodra_ekilla,2013,0.16229000000000002,male
3510150_sodra_ekilla,2014,0.15827,male
3510160_marsta_centrum,2000,0.10780999999999999,male
3510160_marsta_centrum,2001,0.10545,male
3510160_marsta_centrum,2002,0.10753,male
3510160_marsta_centrum,2003,0.11684000000000001,male
3510160_marsta_centrum,2004,0.11307,male
3510160_marsta_centrum,2005,0.12915,male
3510160_marsta_centrum,2006,0.12319000000000001,male
3510160_marsta_centrum,2007,0.12455999999999999,male
3510160_marsta_centrum,2008,0.13971,male
3510160_marsta_centrum,2009,0.15771,male
3510160_marsta_centrum,2010,0.16788,male
3510160_marsta_centrum,2011,0.209,male
3510160_marsta_centrum,2012,0.21905,male
3510160_marsta_centrum,2013,0.20988,male
3510160_marsta_centrum,2014,0.19293,male
3510210_ostra_norrbacka,2000,0.07256,male
3510210_ostra_norrbacka,2001,0.07534,male
3510210_ostra_norrbacka,2002,0.06897,male
3510210_ostra_norrbacka,2003,0.08353,male
3510210_ostra_norrbacka,2004,0.09773,male
3510210_ostra_norrbacka,2005,0.09602000000000001,male
3510210_ostra_norrbacka,2006,0.08916,male
3510210_ostra_norrbacka,2007,0.09068999999999999,male
3510210_ostra_norrbacka,2008,0.10363,male
3510210_ostra_norrbacka,2009,0.1037,male
3510210_ostra_norrbacka,2010,0.11192,male
3510210_ostra_norrbacka,2011,0.11055,male
3510210_ostra_norrbacka,2012,0.14815,male
3510210_ostra_norrbacka,2013,0.15348,male
3510210_ostra_norrbacka,2014,0.1831,male
3510220_vastra_norrbacka,2000,0.13165,male
3510220_vastra_norrbacka,2001,0.13097999999999999,male
3510220_vastra_norrbacka,2002,0.13402,male
3510220_vastra_norrbacka,2003,0.14175,male
3510220_vastra_norrbacka,2004,0.15344000000000002,male
3510220_vastra_norrbacka,2005,0.15094000000000002,male
3510220_vastra_norrbacka,2006,0.14404,male
3510220_vastra_norrbacka,2007,0.15562,male
3510220_vastra_norrbacka,2008,0.1571,male
3510220_vastra_norrbacka,2009,0.18012,male
3510220_vastra_norrbacka,2010,0.17778,male
3510220_vastra_norrbacka,2011,0.2,male
3510220_vastra_norrbacka,2012,0.20625,male
3510220_vastra_norrbacka,2013,0.22257,male
3510220_vastra_norrbacka,2014,0.24115999999999999,male
3510260_norra_ekilla,2000,0.1342,male
3510260_norra_ekilla,2001,0.12664,male
3510260_norra_ekilla,2002,0.13122,male
3510260_norra_ekilla,2003,0.15814,male
3510260_norra_ekilla,2004,0.16901,male
3510260_norra_ekilla,2005,0.16505,male
3510260_norra_ekilla,2006,0.1619,male
3510260_norra_ekilla,2007,0.16176,male
3510260_norra_ekilla,2008,0.14562999999999998,male
3510260_norra_ekilla,2009,0.15657000000000001,male
3510260_norra_ekilla,2010,0.14795999999999998,male
3510260_norra_ekilla,2011,0.16923,male
3510260_norra_ekilla,2012,0.1608,male
3510260_norra_ekilla,2013,0.18325,male
3510260_norra_ekilla,2014,0.19797,male
3510270_ostra_arenberga,2000,0.17355,male
3510270_ostra_arenberga,2001,0.21552,male
3510270_ostra_arenberga,2002,0.2087,male
3510270_ostra_arenberga,2003,0.19230999999999998,male
3510270_ostra_arenberga,2004,0.19417,male
3510270_ostra_arenberga,2005,0.21,male
3510270_ostra_arenberga,2006,0.2234,male
3510270_ostra_arenberga,2007,0.22916999999999998,male
3510270_ostra_arenberga,2008,0.22580999999999998,male
3510270_ostra_arenberga,2009,0.22580999999999998,male
3510270_ostra_arenberga,2010,0.22221999999999997,male
3510270_ostra_arenberga,2011,0.22726999999999997,male
3510270_ostra_arenberga,2012,0.24138,male
3510270_ostra_arenberga,2013,0.23333,male
3510270_ostra_arenberga,2014,0.24731,male
3510280_satuna,2000,0.11208,male
3510280_satuna,2001,0.11372,male
3510280_satuna,2002,0.11503,male
3510280_satuna,2003,0.12477,male
3510280_satuna,2004,0.13710999999999998,male
3510280_satuna,2005,0.15750999999999998,male
3510280_satuna,2006,0.16822,male
3510280_satuna,2007,0.17524,male
3510280_satuna,2008,0.1683,male
3510280_satuna,2009,0.19455,male
3510280_satuna,2010,0.20293,male
3510280_satuna,2011,0.2309,male
3510280_satuna,2012,0.23649,male
3510280_satuna,2013,0.22966999999999999,male
3510280_satuna,2014,0.20597,male
3510450_okand,2000,0.09756000000000001,male
3510450_okand,2001,0.125,male
3510450_okand,2002,0.12,male
3510450_okand,2003,0.13043,male
3510450_okand,2004,0.16,male
3510450_okand,2005,0.14815,male
3510450_okand,2006,0.125,male
3510450_okand,2007,0.17857,male
3510450_okand,2008,0.125,male
3510450_okand,2009,0.13333,male
3522020_ostra_sigtuna,2000,0.23235,male
3522020_ostra_sigtuna,2001,0.26521,male
3522020_ostra_sigtuna,2002,0.26341,male
3522020_ostra_sigtuna,2003,0.26914,male
3522020_ostra_sigtuna,2004,0.28271,male
3522020_ostra_sigtuna,2005,0.29236999999999996,male
3522020_ostra_sigtuna,2006,0.29218,male
3522020_ostra_sigtuna,2007,0.29375,male
3522020_ostra_sigtuna,2008,0.31808000000000003,male
3522020_ostra_sigtuna,2009,0.3245,male
3522020_ostra_sigtuna,2010,0.33405999999999997,male
3522020_ostra_sigtuna,2011,0.37168,male
3522020_ostra_sigtuna,2012,0.37061,male
3522020_ostra_sigtuna,2013,0.36093000000000003,male
3522020_ostra_sigtuna,2014,0.3567,male
3522030_gamla_sigtuna,2000,0.30612,male
3522030_gamla_sigtuna,2001,0.30579,male
3522030_gamla_sigtuna,2002,0.30364,male
3522030_gamla_sigtuna,2003,0.28286999999999995,male
3522030_gamla_sigtuna,2004,0.28947,male
3522030_gamla_sigtuna,2005,0.32,male
3522030_gamla_sigtuna,2006,0.32374,male
3522030_gamla_sigtuna,2007,0.32616,male
3522030_gamla_sigtuna,2008,0.33962,male
3522030_gamla_sigtuna,2009,0.35206,male
3522030_gamla_sigtuna,2010,0.37453000000000003,male
3522030_gamla_sigtuna,2011,0.36653,male
3522030_gamla_sigtuna,2012,0.37549,male
3522030_gamla_sigtuna,2013,0.37890999999999997,male
3522030_gamla_sigtuna,2014,0.3876,male
3522040_brannbo,2000,0.17573,male
3522040_brannbo,2001,0.15929000000000001,male
3522040_brannbo,2002,0.17512,male
3522040_brannbo,2003,0.14554,male
3522040_brannbo,2004,0.17327,male
3522040_brannbo,2005,0.15270999999999998,male
3522040_brannbo,2006,0.1256,male
3522040_brannbo,2007,0.12903,male
3522040_brannbo,2008,0.1369,male
3522040_brannbo,2009,0.12575,male
3522040_brannbo,2010,0.16304000000000002,male
3522040_brannbo,2011,0.16827,male
3522040_brannbo,2012,0.19005,male
3522040_brannbo,2013,0.19409,male
3522040_brannbo,2014,0.20961,male
3522050_prastangen_och_hallsbo,2000,0.30204000000000003,male
3522050_prastangen_och_hallsbo,2001,0.29362,male
3522050_prastangen_och_hallsbo,2002,0.3038,male
3522050_prastangen_och_hallsbo,2003,0.31982,male
3522050_prastangen_och_hallsbo,2004,0.33486,male
3522050_prastangen_och_hallsbo,2005,0.34101,male
3522050_prastangen_och_hallsbo,2006,0.36574,male
3522050_prastangen_och_hallsbo,2007,0.345,male
3522050_prastangen_och_hallsbo,2008,0.35,male
3522050_prastangen_och_hallsbo,2009,0.35980999999999996,male
3522050_prastangen_och_hallsbo,2010,0.3561,male
3522050_prastangen_och_hallsbo,2011,0.33816,male
3522050_prastangen_och_hallsbo,2012,0.34673000000000004,male
3522050_prastangen_och_hallsbo,2013,0.37879,male
3522050_prastangen_och_hallsbo,2014,0.38421,male
3522060_sjudargarden,2000,0.31884,male
3522060_sjudargarden,2001,0.32143,male
3522060_sjudargarden,2002,0.33088,male
3522060_sjudargarden,2003,0.34194,male
3522060_sjudargarden,2004,0.34444,male
3522060_sjudargarden,2005,0.36548,male
3522060_sjudargarden,2006,0.38119000000000003,male
3522060_sjudargarden,2007,0.38028,male
3522060_sjudargarden,2008,0.38366999999999996,male
3522060_sjudargarden,2009,0.39442,male
3522060_sjudargarden,2010,0.38258000000000003,male
3522060_sjudargarden,2011,0.39427,male
3522060_sjudargarden,2012,0.42336,male
3522060_sjudargarden,2013,0.40502,male
3522060_sjudargarden,2014,0.42263999999999996,male
3532010_munkholmen,2000,0.27403,male
3532010_munkholmen,2001,0.27664,male
3532010_munkholmen,2002,0.27443,male
3532010_munkholmen,2003,0.26793,male
3532010_munkholmen,2004,0.25833,male
3532010_munkholmen,2005,0.2714,male
3532010_munkholmen,2006,0.27254,male
3532010_munkholmen,2007,0.27491,male
3532010_munkholmen,2008,0.27560999999999997,male
3532010_munkholmen,2009,0.27586,male
3532010_munkholmen,2010,0.27963000000000005,male
3532010_munkholmen,2011,0.27971,male
3532010_munkholmen,2012,0.2669,male
3532010_munkholmen,2013,0.2685,male
3532010_munkholmen,2014,0.28299,male
3534030_okand,2000,0.18391,male
3534030_okand,2001,0.17925,male
3534030_okand,2002,0.16935,male
3534030_okand,2003,0.17293,male
3534030_okand,2004,0.18116,male
3534030_okand,2005,0.21656,male
3534030_okand,2006,0.24861999999999998,male
3534030_okand,2007,0.28431,male
3534030_okand,2008,0.29752,male
3534030_okand,2009,0.34375,male
3541000_sankt_pers_forsaml,2000,0.14286,male
3541000_sankt_pers_forsaml,2001,0.16239,male
3541000_sankt_pers_forsaml,2002,0.18605,male
3541000_sankt_pers_forsaml,2003,0.20455,male
3541000_sankt_pers_forsaml,2004,0.21641999999999997,male
3541000_sankt_pers_forsaml,2005,0.21053000000000002,male
3541000_sankt_pers_forsaml,2006,0.22963000000000003,male
3541000_sankt_pers_forsaml,2007,0.24265,male
3541000_sankt_pers_forsaml,2008,0.2029,male
3541000_sankt_pers_forsaml,2009,0.22388000000000002,male
3541000_sankt_pers_forsaml,2010,0.21126999999999999,male
3541000_sankt_pers_forsaml,2011,0.22666999999999998,male
3541000_sankt_pers_forsaml,2012,0.2625,male
3541000_sankt_pers_forsaml,2013,0.25316,male
3541000_sankt_pers_forsaml,2014,0.2625,male
3542000_haga_forsamling,2000,0.21495,male
3542000_haga_forsamling,2001,0.19091,male
3542000_haga_forsamling,2002,0.18803,male
3542000_haga_forsamling,2003,0.21429,male
3542000_haga_forsamling,2004,0.25196999999999997,male
3542000_haga_forsamling,2005,0.28,male
3542000_haga_forsamling,2006,0.26496,male
3542000_haga_forsamling,2007,0.30709000000000003,male
3542000_haga_forsamling,2008,0.3252,male
3542000_haga_forsamling,2009,0.31451999999999997,male
3542000_haga_forsamling,2010,0.35,male
3542000_haga_forsamling,2011,0.35,male
3542000_haga_forsamling,2012,0.36641,male
3542000_haga_forsamling,2013,0.36923,male
3542000_haga_forsamling,2014,0.35115,male
3551110_norra_valsta,2000,0.08564,male
3551110_norra_valsta,2001,0.08564,male
3551110_norra_valsta,2002,0.09254,male
3551110_norra_valsta,2003,0.10013,male
3551110_norra_valsta,2004,0.10117000000000001,male
3551110_norra_valsta,2005,0.11942,male
3551110_norra_valsta,2006,0.13147,male
3551110_norra_valsta,2007,0.12414000000000001,male
3551110_norra_valsta,2008,0.14384,male
3551110_norra_valsta,2009,0.15007,male
3551110_norra_valsta,2010,0.1516,male
3551110_norra_valsta,2011,0.15629,male
