basomrade,year,employment_rate_aged_20_64,gender
3720710_okand,2001,0.8525200000000001,male
3720710_okand,2002,0.84826,male
3720710_okand,2003,0.84362,male
3720710_okand,2004,0.84434,male
3720710_okand,2005,0.84125,male
3720710_okand,2006,0.8557,male
3720710_okand,2007,0.87146,male
3720710_okand,2008,0.86435,male
3720710_okand,2009,0.84954,male
3720730_skogskronet,2000,0.78723,male
3720730_skogskronet,2001,0.79094,male
3720730_skogskronet,2002,0.7905800000000001,male
3720730_skogskronet,2003,0.77187,male
3720730_skogskronet,2004,0.78901,male
3720730_skogskronet,2005,0.77651,male
3720730_skogskronet,2006,0.79602,male
3720730_skogskronet,2007,0.80261,male
3720730_skogskronet,2008,0.80507,male
3720730_skogskronet,2009,0.7709,male
3720730_skogskronet,2010,0.79755,male
3720730_skogskronet,2011,0.8286100000000001,male
3720730_skogskronet,2012,0.84844,male
3720730_skogskronet,2013,0.8333299999999999,male
3720730_skogskronet,2014,0.8488899999999999,male
3720740_okand,2000,0.83101,male
3720740_okand,2001,0.8544200000000001,male
3720740_okand,2002,0.83362,male
3720740_okand,2003,0.82237,male
3720740_okand,2004,0.8386600000000001,male
3720740_okand,2005,0.8328,male
3720740_okand,2006,0.84977,male
3720740_okand,2007,0.88744,male
3720740_okand,2008,0.87908,male
3720740_okand,2009,0.8513700000000001,male
3720750_charlottenburg,2000,0.8046399999999999,male
3720750_charlottenburg,2001,0.80109,male
3720750_charlottenburg,2002,0.7915300000000001,male
3720750_charlottenburg,2003,0.77384,male
3720750_charlottenburg,2004,0.79018,male
3720750_charlottenburg,2005,0.79481,male
3720750_charlottenburg,2006,0.80677,male
3720750_charlottenburg,2007,0.82434,male
3720750_charlottenburg,2008,0.84046,male
3720750_charlottenburg,2009,0.81789,male
3720750_charlottenburg,2010,0.8467399999999999,male
3720750_charlottenburg,2011,0.83836,male
3720750_charlottenburg,2012,0.8608399999999999,male
3720750_charlottenburg,2013,0.86518,male
3720750_charlottenburg,2014,0.8535799999999999,male
3720760_sodra_vasalund,2000,0.81048,male
3720760_sodra_vasalund,2001,0.81505,male
3720760_sodra_vasalund,2002,0.80899,male
3720760_sodra_vasalund,2003,0.78179,male
3720760_sodra_vasalund,2004,0.77974,male
3720760_sodra_vasalund,2005,0.7781399999999999,male
3720760_sodra_vasalund,2006,0.8064,male
3720760_sodra_vasalund,2007,0.79907,male
3720760_sodra_vasalund,2008,0.80845,male
3720760_sodra_vasalund,2009,0.77064,male
3720760_sodra_vasalund,2010,0.79425,male
3720760_sodra_vasalund,2011,0.80842,male
3720760_sodra_vasalund,2012,0.8243,male
3720760_sodra_vasalund,2013,0.82032,male
3720760_sodra_vasalund,2014,0.8275899999999999,male
3720770_norra_vasalund,2000,0.80342,male
3720770_norra_vasalund,2001,0.79688,male
3720770_norra_vasalund,2002,0.80986,male
3720770_norra_vasalund,2003,0.80132,male
3720770_norra_vasalund,2004,0.83824,male
3720770_norra_vasalund,2005,0.8074100000000001,male
3720770_norra_vasalund,2006,0.8333299999999999,male
3720770_norra_vasalund,2007,0.82099,male
3720770_norra_vasalund,2008,0.82424,male
3720770_norra_vasalund,2009,0.8466299999999999,male
3720770_norra_vasalund,2010,0.80606,male
3720770_norra_vasalund,2011,0.83436,male
3720770_norra_vasalund,2012,0.8411799999999999,male
3720770_norra_vasalund,2013,0.8411799999999999,male
3720770_norra_vasalund,2014,0.8538,male
3720780_ekensberg,2000,0.8063899999999999,male
3720780_ekensberg,2001,0.82624,male
3720780_ekensberg,2002,0.80505,male
3720780_ekensberg,2003,0.8289700000000001,male
3720780_ekensberg,2004,0.8254,male
3720780_ekensberg,2005,0.81895,male
3720780_ekensberg,2006,0.84793,male
3720780_ekensberg,2007,0.86195,male
3720780_ekensberg,2008,0.8605799999999999,male
3720780_ekensberg,2009,0.85016,male
3720780_ekensberg,2010,0.8509700000000001,male
3720780_ekensberg,2011,0.8645799999999999,male
3720780_ekensberg,2012,0.8541700000000001,male
3720780_ekensberg,2013,0.84906,male
3720780_ekensberg,2014,0.8492200000000001,male
3720790_hallen,2000,0.84762,male
3720790_hallen,2001,0.82178,male
3720790_hallen,2002,0.78922,male
3720790_hallen,2003,0.8383799999999999,male
3720790_hallen,2004,0.78238,male
3720790_hallen,2005,0.79188,male
3720790_hallen,2006,0.82609,male
3720790_hallen,2007,0.8191,male
3720790_hallen,2008,0.8229200000000001,male
3720790_hallen,2009,0.80203,male
3720790_hallen,2010,0.79188,male
3720790_hallen,2011,0.76884,male
3720790_hallen,2012,0.79104,male
3720790_hallen,2013,0.78283,male
3720790_hallen,2014,0.80874,male
3720910_rudtorp,2000,0.8443299999999999,male
3720910_rudtorp,2001,0.84,male
3720910_rudtorp,2002,0.8483299999999999,male
3720910_rudtorp,2003,0.81699,male
3720910_rudtorp,2004,0.81807,male
3720910_rudtorp,2005,0.80597,male
3720910_rudtorp,2006,0.8278,male
3720910_rudtorp,2007,0.8428100000000001,male
3720910_rudtorp,2008,0.84762,male
3720910_rudtorp,2009,0.84988,male
3720910_rudtorp,2010,0.8385600000000001,male
3720910_rudtorp,2011,0.85714,male
3720910_rudtorp,2012,0.8434799999999999,male
3720910_rudtorp,2013,0.83581,male
3720910_rudtorp,2014,0.84293,male
3720920_albygard,2000,0.81884,male
3720920_albygard,2001,0.80443,male
3720920_albygard,2002,0.78467,male
3720920_albygard,2003,0.79545,male
3720920_albygard,2004,0.80745,male
3720920_albygard,2005,0.7924,male
3720920_albygard,2006,0.8058,male
3720920_albygard,2007,0.81525,male
3720920_albygard,2008,0.8098,male
3720920_albygard,2009,0.79404,male
3720920_albygard,2010,0.8086300000000001,male
3720920_albygard,2011,0.77836,male
3720920_albygard,2012,0.8133,male
3720920_albygard,2013,0.81748,male
3720920_albygard,2014,0.80637,male
3720930_solna_centrum,2000,0.8333299999999999,male
3720930_solna_centrum,2001,0.76562,male
3720930_solna_centrum,2002,0.80147,male
3720930_solna_centrum,2003,0.83265,male
3720930_solna_centrum,2004,0.83673,male
3720930_solna_centrum,2005,0.81702,male
3720930_solna_centrum,2006,0.8287,male
3720930_solna_centrum,2007,0.8201799999999999,male
3720930_solna_centrum,2008,0.8085100000000001,male
3720930_solna_centrum,2009,0.8034899999999999,male
3720930_solna_centrum,2010,0.80591,male
3720930_solna_centrum,2011,0.80833,male
3720930_solna_centrum,2012,0.81435,male
3720930_solna_centrum,2013,0.82573,male
3720930_solna_centrum,2014,0.8374,male
3720940_hanneberg,2000,0.8219200000000001,male
3720940_hanneberg,2001,0.8216,male
3720940_hanneberg,2002,0.83945,male
3720940_hanneberg,2003,0.81818,male
3720940_hanneberg,2004,0.79556,male
3720940_hanneberg,2005,0.7682399999999999,male
3720940_hanneberg,2006,0.81416,male
3720940_hanneberg,2007,0.83193,male
3720940_hanneberg,2008,0.8565200000000001,male
3720940_hanneberg,2009,0.81858,male
3720940_hanneberg,2010,0.80252,male
3720940_hanneberg,2011,0.82158,male
3720940_hanneberg,2012,0.81893,male
3720940_hanneberg,2013,0.78599,male
3720940_hanneberg,2014,0.78295,male
3720950_albydal,2000,0.76702,male
3720950_albydal,2001,0.76862,male
3720950_albydal,2002,0.7943399999999999,male
3720950_albydal,2003,0.80366,male
3720950_albydal,2004,0.82429,male
3720950_albydal,2005,0.79177,male
3720950_albydal,2006,0.81771,male
3720950_albydal,2007,0.8652799999999999,male
3720950_albydal,2008,0.87013,male
3720950_albydal,2009,0.8740399999999999,male
3720950_albydal,2010,0.86162,male
3720950_albydal,2011,0.8396,male
3720950_albydal,2012,0.84783,male
3720950_albydal,2013,0.8231299999999999,male
3720950_albydal,2014,0.8306600000000001,male
3411110_norra_sticklinge,2000,0.8594,male
3411110_norra_sticklinge,2001,0.8581200000000001,male
3411110_norra_sticklinge,2002,0.8537399999999999,male
3411110_norra_sticklinge,2003,0.8200299999999999,male
3411110_norra_sticklinge,2004,0.83821,male
3411110_norra_sticklinge,2005,0.8603799999999999,male
3411110_norra_sticklinge,2006,0.86464,male
3411110_norra_sticklinge,2007,0.8695700000000001,male
3411110_norra_sticklinge,2008,0.84509,male
3411110_norra_sticklinge,2009,0.8226100000000001,male
3411110_norra_sticklinge,2010,0.81884,male
3411110_norra_sticklinge,2011,0.8214299999999999,male
3411110_norra_sticklinge,2012,0.8513299999999999,male
3411110_norra_sticklinge,2013,0.82124,male
3411110_norra_sticklinge,2014,0.81295,male
3411120_sodra_sticklinge,2000,0.89666,male
3411120_sodra_sticklinge,2001,0.87761,male
3411120_sodra_sticklinge,2002,0.86154,male
3411120_sodra_sticklinge,2003,0.85093,male
3411120_sodra_sticklinge,2004,0.87302,male
3411120_sodra_sticklinge,2005,0.82704,male
3411120_sodra_sticklinge,2006,0.88125,male
3411120_sodra_sticklinge,2007,0.8385100000000001,male
3411120_sodra_sticklinge,2008,0.86984,male
3411120_sodra_sticklinge,2009,0.86,male
3411120_sodra_sticklinge,2010,0.84639,male
3411120_sodra_sticklinge,2011,0.87582,male
3411120_sodra_sticklinge,2012,0.8504700000000001,male
3411120_sodra_sticklinge,2013,0.8726700000000001,male
3411120_sodra_sticklinge,2014,0.85577,male
3411200_islinge,2000,0.84305,male
3411200_islinge,2001,0.8378399999999999,male
3411200_islinge,2002,0.7863600000000001,male
3411200_islinge,2003,0.78082,male
3411200_islinge,2004,0.8552,male
3411200_islinge,2005,0.8384299999999999,male
3411200_islinge,2006,0.8318200000000001,male
3411200_islinge,2007,0.8873200000000001,male
3411200_islinge,2008,0.87324,male
3411200_islinge,2009,0.83111,male
3411200_islinge,2010,0.8235299999999999,male
3411200_islinge,2011,0.8396600000000001,male
3411200_islinge,2012,0.8388399999999999,male
3411200_islinge,2013,0.84746,male
3411200_islinge,2014,0.84898,male
3411310_vastra_naset,2000,0.8324,male
3411310_vastra_naset,2001,0.8,male
3411310_vastra_naset,2002,0.77562,male
3411310_vastra_naset,2003,0.77286,male
3411310_vastra_naset,2004,0.75964,male
3411310_vastra_naset,2005,0.75444,male
3411310_vastra_naset,2006,0.76807,male
3411310_vastra_naset,2007,0.82029,male
3411310_vastra_naset,2008,0.8087,male
3411310_vastra_naset,2009,0.80357,male
3411310_vastra_naset,2010,0.78857,male
3411310_vastra_naset,2011,0.81503,male
3411310_vastra_naset,2012,0.8205899999999999,male
3411310_vastra_naset,2013,0.82857,male
3411310_vastra_naset,2014,0.8205899999999999,male
3411320_ostra_naset,2000,0.76159,male
3411320_ostra_naset,2001,0.79545,male
3411320_ostra_naset,2002,0.79767,male
3411320_ostra_naset,2003,0.75688,male
3411320_ostra_naset,2004,0.76415,male
3411320_ostra_naset,2005,0.7529399999999999,male
3411320_ostra_naset,2006,0.7893600000000001,male
3411320_ostra_naset,2007,0.81099,male
3411320_ostra_naset,2008,0.77578,male
3411320_ostra_naset,2009,0.74675,male
3411320_ostra_naset,2010,0.76026,male
3411320_ostra_naset,2011,0.77088,male
3411320_ostra_naset,2012,0.81297,male
3411320_ostra_naset,2013,0.76442,male
3411320_ostra_naset,2014,0.7852,male
3411400_bo_garde,2000,0.8529399999999999,male
3411400_bo_garde,2001,0.8705,male
3411400_bo_garde,2002,0.85,male
3411400_bo_garde,2003,0.85811,male
3411400_bo_garde,2004,0.8231299999999999,male
3411400_bo_garde,2005,0.8618399999999999,male
3411400_bo_garde,2006,0.8387100000000001,male
3411400_bo_garde,2007,0.86061,male
3411400_bo_garde,2008,0.8353700000000001,male
3411400_bo_garde,2009,0.8205100000000001,male
3411400_bo_garde,2010,0.8711700000000001,male
3411400_bo_garde,2011,0.8895700000000001,male
3411400_bo_garde,2012,0.8882399999999999,male
3411400_bo_garde,2013,0.8579899999999999,male
3411400_bo_garde,2014,0.8435799999999999,male
3411510_bo,2000,0.80488,male
3411510_bo,2001,0.82042,male
3411510_bo,2002,0.7884,male
3411510_bo,2003,0.80496,male
3411510_bo,2004,0.8380299999999999,male
3411510_bo,2005,0.85664,male
3411510_bo,2006,0.8522299999999999,male
3411510_bo,2007,0.8493200000000001,male
3411510_bo,2008,0.8669100000000001,male
3411510_bo,2009,0.8438700000000001,male
3411510_bo,2010,0.8513,male
3411510_bo,2011,0.8550700000000001,male
3411510_bo,2012,0.85714,male
3411510_bo,2013,0.85,male
3411510_bo,2014,0.8546100000000001,male
3411520_bjornbo,2000,0.79508,male
3411520_bjornbo,2001,0.79508,male
3411520_bjornbo,2002,0.8412700000000001,male
3411520_bjornbo,2003,0.7983899999999999,male
3411520_bjornbo,2004,0.85088,male
3411520_bjornbo,2005,0.88889,male
3411520_bjornbo,2006,0.87069,male
3411520_bjornbo,2007,0.85345,male
3411520_bjornbo,2008,0.81452,male
3411520_bjornbo,2009,0.79851,male
3411520_bjornbo,2010,0.7862600000000001,male
3411520_bjornbo,2011,0.72059,male
3411520_bjornbo,2012,0.73944,male
3411520_bjornbo,2013,0.72109,male
3411520_bjornbo,2014,0.7554,male
3411610_boson,2000,0.56,male
3411610_boson,2001,0.5142899999999999,male
3411610_boson,2002,0.48718,male
3411610_boson,2003,0.41096000000000005,male
3411610_boson,2004,0.58333,male
3411610_boson,2005,0.64062,male
3411610_boson,2006,0.67742,male
3411610_boson,2007,0.71154,male
3411610_boson,2008,0.62963,male
3411610_boson,2009,0.6,male
3411610_boson,2010,0.45833,male
3411610_boson,2011,0.52941,male
3411610_boson,2012,0.6087,male
3411610_boson,2013,0.53191,male
3411610_boson,2014,0.48213999999999996,male
3411620_rudboda,2000,0.84154,male
3411620_rudboda,2001,0.82962,male
3411620_rudboda,2002,0.84491,male
3411620_rudboda,2003,0.8386,male
3411620_rudboda,2004,0.8270200000000001,male
3411620_rudboda,2005,0.84385,male
3411620_rudboda,2006,0.84514,male
3411620_rudboda,2007,0.8488700000000001,male
3411620_rudboda,2008,0.8528899999999999,male
3411620_rudboda,2009,0.80887,male
3411620_rudboda,2010,0.85172,male
3411620_rudboda,2011,0.87392,male
3411620_rudboda,2012,0.89565,male
3411620_rudboda,2013,0.88,male
3411620_rudboda,2014,0.85965,male
3412100_elfvik,2000,0.875,male
3412100_elfvik,2001,0.85,male
3412100_elfvik,2002,0.84615,male
3412100_elfvik,2003,0.82857,male
3412100_elfvik,2004,0.84259,male
3412100_elfvik,2005,0.78378,male
3412100_elfvik,2006,0.82857,male
3412100_elfvik,2007,0.85714,male
3412100_elfvik,2008,0.8869600000000001,male
3412100_elfvik,2009,0.86916,male
3412100_elfvik,2010,0.8,male
3412100_elfvik,2011,0.8529399999999999,male
3412100_elfvik,2012,0.80412,male
3412100_elfvik,2013,0.78351,male
3412100_elfvik,2014,0.81915,male
3413110_torsviksplatan,2000,0.8301200000000001,male
3413110_torsviksplatan,2001,0.78277,male
3413110_torsviksplatan,2002,0.8192299999999999,male
3413110_torsviksplatan,2003,0.8440000000000001,male
3413110_torsviksplatan,2004,0.80081,male
3413110_torsviksplatan,2005,0.79681,male
3413110_torsviksplatan,2006,0.80784,male
3413110_torsviksplatan,2007,0.8291700000000001,male
3413110_torsviksplatan,2008,0.8395100000000001,male
3413110_torsviksplatan,2009,0.8419,male
3413110_torsviksplatan,2010,0.84524,male
3413110_torsviksplatan,2011,0.84711,male
3413110_torsviksplatan,2012,0.8189,male
3413110_torsviksplatan,2013,0.8172,male
3413110_torsviksplatan,2014,0.80216,male
3413120_lidingo_centrum,2000,0.725,male
3413120_lidingo_centrum,2001,0.74336,male
3413120_lidingo_centrum,2002,0.7416699999999999,male
3413120_lidingo_centrum,2003,0.76667,male
3413120_lidingo_centrum,2004,0.7583300000000001,male
3413120_lidingo_centrum,2005,0.7064199999999999,male
3413120_lidingo_centrum,2006,0.73585,male
3413120_lidingo_centrum,2007,0.74074,male
3413120_lidingo_centrum,2008,0.75,male
3413120_lidingo_centrum,2009,0.73148,male
3413120_lidingo_centrum,2010,0.73333,male
3413120_lidingo_centrum,2011,0.7672399999999999,male
3413120_lidingo_centrum,2012,0.76991,male
3413120_lidingo_centrum,2013,0.74336,male
3413120_lidingo_centrum,2014,0.75652,male
3413130_stureplatan,2000,0.80556,male
3413130_stureplatan,2001,0.77727,male
3413130_stureplatan,2002,0.76923,male
3413130_stureplatan,2003,0.74611,male
3413130_stureplatan,2004,0.7461899999999999,male
3413130_stureplatan,2005,0.75,male
3413130_stureplatan,2006,0.74317,male
3413130_stureplatan,2007,0.74468,male
3413130_stureplatan,2008,0.71282,male
3413130_stureplatan,2009,0.70681,male
3413130_stureplatan,2010,0.71978,male
3413130_stureplatan,2011,0.73295,male
3413130_stureplatan,2012,0.7037,male
3413130_stureplatan,2013,0.71277,male
3413130_stureplatan,2014,0.70109,male
3413140_herserud,2000,0.81609,male
3413140_herserud,2001,0.79845,male
3413140_herserud,2002,0.76207,male
3413140_herserud,2003,0.79359,male
3413140_herserud,2004,0.78694,male
3413140_herserud,2005,0.78859,male
3413140_herserud,2006,0.82935,male
3413140_herserud,2007,0.81034,male
3413140_herserud,2008,0.79443,male
3413140_herserud,2009,0.80137,male
3413140_herserud,2010,0.7695,male
3413140_herserud,2011,0.8021199999999999,male
3413140_herserud,2012,0.80919,male
3413140_herserud,2013,0.80645,male
3413140_herserud,2014,0.78859,male
3413150_torsviks_torg,2000,0.83,male
3413150_torsviks_torg,2001,0.7830199999999999,male
3413150_torsviks_torg,2002,0.78392,male
3413150_torsviks_torg,2003,0.77073,male
3413150_torsviks_torg,2004,0.73953,male
3413150_torsviks_torg,2005,0.7531399999999999,male
3413150_torsviks_torg,2006,0.77391,male
3413150_torsviks_torg,2007,0.76754,male
3413150_torsviks_torg,2008,0.76754,male
3413150_torsviks_torg,2009,0.78261,male
3413150_torsviks_torg,2010,0.78112,male
3413150_torsviks_torg,2011,0.79565,male
3413150_torsviks_torg,2012,0.8044399999999999,male
3413150_torsviks_torg,2013,0.7844,male
3413150_torsviks_torg,2014,0.83111,male
3413210_bredablick,2000,0.8344799999999999,male
3413210_bredablick,2001,0.80519,male
3413210_bredablick,2002,0.81529,male
3413210_bredablick,2003,0.7834399999999999,male
3413210_bredablick,2004,0.82119,male
3413210_bredablick,2005,0.82099,male
3413210_bredablick,2006,0.80795,male
3413210_bredablick,2007,0.85235,male
3413210_bredablick,2008,0.8662,male
3413210_bredablick,2009,0.82394,male
3413210_bredablick,2010,0.8623200000000001,male
3413210_bredablick,2011,0.8244299999999999,male
3413210_bredablick,2012,0.88966,male
3413210_bredablick,2013,0.93706,male
3413210_bredablick,2014,0.88889,male
3413220_norra_hersby,2000,0.80591,male
3413220_norra_hersby,2001,0.80672,male
3413220_norra_hersby,2002,0.8114,male
3413220_norra_hersby,2003,0.8159,male
3413220_norra_hersby,2004,0.80769,male
3413220_norra_hersby,2005,0.83691,male
3413220_norra_hersby,2006,0.8296899999999999,male
3413220_norra_hersby,2007,0.8692,male
3413220_norra_hersby,2008,0.85408,male
3413220_norra_hersby,2009,0.8663799999999999,male
3413220_norra_hersby,2010,0.8836200000000001,male
3413220_norra_hersby,2011,0.87671,male
3413220_norra_hersby,2012,0.87826,male
3413220_norra_hersby,2013,0.8541700000000001,male
3413220_norra_hersby,2014,0.8625,male
3413230_sodra_hersby,2000,0.79452,male
3413230_sodra_hersby,2001,0.81694,male
3413230_sodra_hersby,2002,0.77717,male
3413230_sodra_hersby,2003,0.80501,male
3413230_sodra_hersby,2004,0.81167,male
3413230_sodra_hersby,2005,0.83204,male
3413230_sodra_hersby,2006,0.8502700000000001,male
3413230_sodra_hersby,2007,0.8564,male
3413230_sodra_hersby,2008,0.8363200000000001,male
3413230_sodra_hersby,2009,0.8239799999999999,male
3413230_sodra_hersby,2010,0.7971,male
3413230_sodra_hersby,2011,0.8114600000000001,male
3413230_sodra_hersby,2012,0.82014,male
3413230_sodra_hersby,2013,0.7971699999999999,male
3413230_sodra_hersby,2014,0.81667,male
3413240_hersbyholm,2000,0.7882399999999999,male
3413240_hersbyholm,2001,0.79697,male
3413240_hersbyholm,2002,0.81081,male
3413240_hersbyholm,2003,0.78235,male
3413240_hersbyholm,2004,0.78977,male
3413240_hersbyholm,2005,0.75393,male
3413240_hersbyholm,2006,0.80157,male
3413240_hersbyholm,2007,0.84011,male
3413240_hersbyholm,2008,0.8369,male
3413240_hersbyholm,2009,0.8265600000000001,male
3413240_hersbyholm,2010,0.85864,male
3413240_hersbyholm,2011,0.86579,male
3413240_hersbyholm,2012,0.83204,male
3413240_hersbyholm,2013,0.83163,male
3413240_hersbyholm,2014,0.83544,male
3413300_stockby,2000,0.8806,male
3413300_stockby,2001,0.8846200000000001,male
3413300_stockby,2002,0.8484799999999999,male
3413300_stockby,2003,0.848,male
3413300_stockby,2004,0.81818,male
3413300_stockby,2005,0.792,male
3413300_stockby,2006,0.8345899999999999,male
3413300_stockby,2007,0.8661399999999999,male
3413300_stockby,2008,0.83193,male
3413300_stockby,2009,0.84821,male
3413300_stockby,2010,0.86792,male
3413300_stockby,2011,0.8761899999999999,male
3413300_stockby,2012,0.88235,male
3413300_stockby,2013,0.83962,male
3413300_stockby,2014,0.8469399999999999,male
3413410_baggeby,2000,0.77899,male
3413410_baggeby,2001,0.76623,male
3413410_baggeby,2002,0.7673399999999999,male
3413410_baggeby,2003,0.75388,male
3413410_baggeby,2004,0.7510899999999999,male
3413410_baggeby,2005,0.76159,male
3413410_baggeby,2006,0.80275,male
3413410_baggeby,2007,0.8272700000000001,male
3413410_baggeby,2008,0.80667,male
3413410_baggeby,2009,0.78242,male
3413410_baggeby,2010,0.77828,male
3413410_baggeby,2011,0.81481,male
3413410_baggeby,2012,0.8333299999999999,male
3413410_baggeby,2013,0.83501,male
3413410_baggeby,2014,0.8220000000000001,male
3413420_bodal,2000,0.7885300000000001,male
3413420_bodal,2001,0.83462,male
3413420_bodal,2002,0.81712,male
3413420_bodal,2003,0.77395,male
3413420_bodal,2004,0.7530399999999999,male
3413420_bodal,2005,0.7509999999999999,male
3413420_bodal,2006,0.79447,male
3413420_bodal,2007,0.80303,male
3413420_bodal,2008,0.79876,male
3413420_bodal,2009,0.8104,male
3413420_bodal,2010,0.80758,male
3413420_bodal,2011,0.80925,male
3413420_bodal,2012,0.7989,male
3413420_bodal,2013,0.77247,male
3413420_bodal,2014,0.80294,male
3413500_larsberg,2000,0.78883,male
3413500_larsberg,2001,0.78661,male
3413500_larsberg,2002,0.7830600000000001,male
3413500_larsberg,2003,0.77751,male
3413500_larsberg,2004,0.76103,male
3413500_larsberg,2005,0.73424,male
3413500_larsberg,2006,0.73526,male
3413500_larsberg,2007,0.74937,male
3413500_larsberg,2008,0.77687,male
3413500_larsberg,2009,0.73888,male
3413500_larsberg,2010,0.76395,male
3413500_larsberg,2011,0.7653300000000001,male
3413500_larsberg,2012,0.78842,male
3413500_larsberg,2013,0.78468,male
3413500_larsberg,2014,0.77532,male
3413600_mosstorp,2000,0.80632,male
3413600_mosstorp,2001,0.8508100000000001,male
3413600_mosstorp,2002,0.81301,male
3413600_mosstorp,2003,0.8333299999999999,male
3413600_mosstorp,2004,0.80556,male
3413600_mosstorp,2005,0.81203,male
3413600_mosstorp,2006,0.83399,male
3413600_mosstorp,2007,0.79268,male
3413600_mosstorp,2008,0.81048,male
3413600_mosstorp,2009,0.79365,male
3413600_mosstorp,2010,0.87705,male
3413600_mosstorp,2011,0.8664,male
3413600_mosstorp,2012,0.87302,male
3413600_mosstorp,2013,0.83794,male
3413600_mosstorp,2014,0.8275899999999999,male
3413710_centrala_gangsatra,2000,0.73,male
3413710_centrala_gangsatra,2001,0.72428,male
3413710_centrala_gangsatra,2002,0.70455,male
3413710_centrala_gangsatra,2003,0.6942699999999999,male
3413710_centrala_gangsatra,2004,0.67505,male
3413710_centrala_gangsatra,2005,0.65376,male
3413710_centrala_gangsatra,2006,0.6611600000000001,male
3413710_centrala_gangsatra,2007,0.65638,male
3413710_centrala_gangsatra,2008,0.6772199999999999,male
3413710_centrala_gangsatra,2009,0.64072,male
3413710_centrala_gangsatra,2010,0.67078,male
3413710_centrala_gangsatra,2011,0.6913600000000001,male
3413710_centrala_gangsatra,2012,0.69231,male
3413710_centrala_gangsatra,2013,0.7046399999999999,male
3413710_centrala_gangsatra,2014,0.73448,male
3413720_norra_gangsatra,2000,0.8198200000000001,male
3413720_norra_gangsatra,2001,0.7929999999999999,male
3413720_norra_gangsatra,2002,0.81395,male
3413720_norra_gangsatra,2003,0.78209,male
3413720_norra_gangsatra,2004,0.79027,male
3413720_norra_gangsatra,2005,0.80769,male
3413720_norra_gangsatra,2006,0.8361200000000001,male
3413720_norra_gangsatra,2007,0.84014,male
3413720_norra_gangsatra,2008,0.8602200000000001,male
3413720_norra_gangsatra,2009,0.83704,male
3413720_norra_gangsatra,2010,0.87023,male
3413720_norra_gangsatra,2011,0.8832700000000001,male
3413720_norra_gangsatra,2012,0.8774700000000001,male
3413720_norra_gangsatra,2013,0.92337,male
3413720_norra_gangsatra,2014,0.8841700000000001,male
3413810_bergsatra,2000,0.7317100000000001,male
3413810_bergsatra,2001,0.7191,male
3413810_bergsatra,2002,0.73585,male
3413810_bergsatra,2003,0.7933899999999999,male
3413810_bergsatra,2004,0.85065,male
3413810_bergsatra,2005,0.86364,male
3413810_bergsatra,2006,0.8589,male
3413810_bergsatra,2007,0.8533299999999999,male
3413810_bergsatra,2008,0.8333299999999999,male
3413810_bergsatra,2009,0.8069,male
3413810_bergsatra,2010,0.85315,male
3413810_bergsatra,2011,0.8682200000000001,male
3413810_bergsatra,2012,0.86164,male
3413810_bergsatra,2013,0.84024,male
3413810_bergsatra,2014,0.8639100000000001,male
3413820_centrala_skarsatra,2000,0.8333299999999999,male
3413820_centrala_skarsatra,2001,0.81787,male
3413820_centrala_skarsatra,2002,0.8472200000000001,male
3413820_centrala_skarsatra,2003,0.79655,male
3413820_centrala_skarsatra,2004,0.82437,male
3413820_centrala_skarsatra,2005,0.81295,male
3413820_centrala_skarsatra,2006,0.80702,male
3413820_centrala_skarsatra,2007,0.81413,male
3413820_centrala_skarsatra,2008,0.80623,male
3413820_centrala_skarsatra,2009,0.8185100000000001,male
3413820_centrala_skarsatra,2010,0.78723,male
3413820_centrala_skarsatra,2011,0.8224600000000001,male
3413820_centrala_skarsatra,2012,0.7833899999999999,male
3413820_centrala_skarsatra,2013,0.77737,male
3413820_centrala_skarsatra,2014,0.80576,male
3413830_kottla_molna_kappsta,2000,0.82452,male
3413830_kottla_molna_kappsta,2001,0.8178,male
3413830_kottla_molna_kappsta,2002,0.79406,male
3413830_kottla_molna_kappsta,2003,0.77941,male
3413830_kottla_molna_kappsta,2004,0.8147399999999999,male
3413830_kottla_molna_kappsta,2005,0.8115899999999999,male
3413830_kottla_molna_kappsta,2006,0.83162,male
3413830_kottla_molna_kappsta,2007,0.8221799999999999,male
3413830_kottla_molna_kappsta,2008,0.84516,male
3413830_kottla_molna_kappsta,2009,0.8187800000000001,male
3413830_kottla_molna_kappsta,2010,0.8200799999999999,male
3413830_kottla_molna_kappsta,2011,0.8296100000000001,male
3413830_kottla_molna_kappsta,2012,0.82834,male
3413830_kottla_molna_kappsta,2013,0.81684,male
3413830_kottla_molna_kappsta,2014,0.8261799999999999,male
3414210_centrala_kappala,2000,0.80481,male
3414210_centrala_kappala,2001,0.79101,male
3414210_centrala_kappala,2002,0.79032,male
3414210_centrala_kappala,2003,0.77083,male
3414210_centrala_kappala,2004,0.7763899999999999,male
3414210_centrala_kappala,2005,0.77859,male
3414210_centrala_kappala,2006,0.79179,male
3414210_centrala_kappala,2007,0.79499,male
3414210_centrala_kappala,2008,0.79425,male
3414210_centrala_kappala,2009,0.76226,male
3414210_centrala_kappala,2010,0.7792399999999999,male
3414210_centrala_kappala,2011,0.7852899999999999,male
3414210_centrala_kappala,2012,0.78797,male
3414210_centrala_kappala,2013,0.79104,male
3414210_centrala_kappala,2014,0.77961,male
3414240_killinge,2000,0.8684200000000001,male
