basomrade,year,cumulative_immigration_surplus,gender
2170321_skarholmens_gard,2006,-26,male
2170321_skarholmens_gard,2007,-20,male
2170321_skarholmens_gard,2008,-12,male
2170321_skarholmens_gard,2009,-12,male
2170321_skarholmens_gard,2010,4,male
2170321_skarholmens_gard,2011,8,male
2170321_skarholmens_gard,2012,11,male
2170321_skarholmens_gard,2013,-2,male
2170321_skarholmens_gard,2014,-6,male
2170322_mellersta_skarholmen,2000,-21,male
2170322_mellersta_skarholmen,2001,0,male
2170322_mellersta_skarholmen,2002,-61,male
2170322_mellersta_skarholmen,2003,-80,male
2170322_mellersta_skarholmen,2004,-158,male
2170322_mellersta_skarholmen,2005,-183,male
2170322_mellersta_skarholmen,2006,-115,male
2170322_mellersta_skarholmen,2007,-177,male
2170322_mellersta_skarholmen,2008,-215,male
2170322_mellersta_skarholmen,2009,-300,male
2170322_mellersta_skarholmen,2010,-343,male
2170322_mellersta_skarholmen,2011,-382,male
2170322_mellersta_skarholmen,2012,-440,male
2170322_mellersta_skarholmen,2013,-445,male
2170322_mellersta_skarholmen,2014,-531,male
2170330_sodra_skarholmen,2000,-4,male
2170330_sodra_skarholmen,2001,-14,male
2170330_sodra_skarholmen,2002,-27,male
2170330_sodra_skarholmen,2003,-40,male
2170330_sodra_skarholmen,2004,-29,male
2170330_sodra_skarholmen,2005,-9,male
2170330_sodra_skarholmen,2006,8,male
2170330_sodra_skarholmen,2007,-8,male
2170330_sodra_skarholmen,2008,-15,male
2170330_sodra_skarholmen,2009,-21,male
2170330_sodra_skarholmen,2010,-21,male
2170330_sodra_skarholmen,2011,-27,male
2170330_sodra_skarholmen,2012,-33,male
2170330_sodra_skarholmen,2013,-32,male
2170330_sodra_skarholmen,2014,-34,male
2170420_ostra_varberg,2000,62,male
2170420_ostra_varberg,2001,-13,male
2170420_ostra_varberg,2002,-97,male
2170420_ostra_varberg,2003,-226,male
2170420_ostra_varberg,2004,-330,male
2170420_ostra_varberg,2005,-472,male
2170420_ostra_varberg,2006,-514,male
2170420_ostra_varberg,2007,-600,male
2170420_ostra_varberg,2008,-695,male
2170420_ostra_varberg,2009,-790,male
2170420_ostra_varberg,2010,-798,male
2170420_ostra_varberg,2011,-819,male
2170420_ostra_varberg,2012,-841,male
2170420_ostra_varberg,2013,-956,male
2170420_ostra_varberg,2014,-1064,male
2170430_vastra_varberg,2000,9,male
2170430_vastra_varberg,2001,11,male
2170430_vastra_varberg,2002,6,male
2170430_vastra_varberg,2003,8,male
2170430_vastra_varberg,2004,15,male
2170430_vastra_varberg,2005,22,male
2170430_vastra_varberg,2006,20,male
2170430_vastra_varberg,2007,25,male
2170430_vastra_varberg,2008,30,male
2170430_vastra_varberg,2009,24,male
2170430_vastra_varberg,2010,22,male
2170430_vastra_varberg,2011,65,male
2170430_vastra_varberg,2012,86,male
2170430_vastra_varberg,2013,92,male
2170430_vastra_varberg,2014,62,male
2210120_norra_abrahamsberg,2000,-26,male
2210120_norra_abrahamsberg,2001,-51,male
2210120_norra_abrahamsberg,2002,-74,male
2210120_norra_abrahamsberg,2003,-84,male
2210120_norra_abrahamsberg,2004,-91,male
2210120_norra_abrahamsberg,2005,-107,male
2210120_norra_abrahamsberg,2006,-96,male
2210120_norra_abrahamsberg,2007,-134,male
2210120_norra_abrahamsberg,2008,-105,male
2210120_norra_abrahamsberg,2009,-120,male
2210120_norra_abrahamsberg,2010,-111,male
2210120_norra_abrahamsberg,2011,-73,male
2210120_norra_abrahamsberg,2012,-96,male
2210120_norra_abrahamsberg,2013,-106,male
2210120_norra_abrahamsberg,2014,-93,male
2210130_sodra_abrahamsberg,2000,-5,male
2210130_sodra_abrahamsberg,2001,-16,male
2210130_sodra_abrahamsberg,2002,-20,male
2210130_sodra_abrahamsberg,2003,-31,male
2210130_sodra_abrahamsberg,2004,-39,male
2210130_sodra_abrahamsberg,2005,-41,male
2210130_sodra_abrahamsberg,2006,-66,male
2210130_sodra_abrahamsberg,2007,-72,male
2210130_sodra_abrahamsberg,2008,-31,male
2210130_sodra_abrahamsberg,2009,-13,male
2210130_sodra_abrahamsberg,2010,-9,male
2210130_sodra_abrahamsberg,2011,-24,male
2210130_sodra_abrahamsberg,2012,-32,male
2210130_sodra_abrahamsberg,2013,-43,male
2210130_sodra_abrahamsberg,2014,-36,male
2210200_beckomberga,2000,-12,male
2210200_beckomberga,2001,-20,male
2210200_beckomberga,2002,-36,male
2210200_beckomberga,2003,-9,male
2210200_beckomberga,2004,-17,male
2210200_beckomberga,2005,17,male
2210200_beckomberga,2006,11,male
2210200_beckomberga,2007,74,male
2210200_beckomberga,2008,158,male
2210200_beckomberga,2009,194,male
2210200_beckomberga,2010,338,male
2210200_beckomberga,2011,420,male
2210200_beckomberga,2012,411,male
2210200_beckomberga,2013,420,male
2210200_beckomberga,2014,691,male
2210300_blackeberg,2000,39,male
2210300_blackeberg,2001,41,male
2210300_blackeberg,2002,100,male
2210300_blackeberg,2003,84,male
2210300_blackeberg,2004,78,male
2210300_blackeberg,2005,155,male
2210300_blackeberg,2006,299,male
2210300_blackeberg,2007,394,male
2210300_blackeberg,2008,488,male
2210300_blackeberg,2009,488,male
2210300_blackeberg,2010,630,male
2210300_blackeberg,2011,619,male
2210300_blackeberg,2012,931,male
2210300_blackeberg,2013,1138,male
2210300_blackeberg,2014,1154,male
2210400_bromma_kyrka,2000,-14,male
2210400_bromma_kyrka,2001,17,male
2210400_bromma_kyrka,2002,52,male
2210400_bromma_kyrka,2003,57,male
2210400_bromma_kyrka,2004,64,male
2210400_bromma_kyrka,2005,84,male
2210400_bromma_kyrka,2006,81,male
2210400_bromma_kyrka,2007,99,male
2210400_bromma_kyrka,2008,115,male
2210400_bromma_kyrka,2009,131,male
2210400_bromma_kyrka,2010,122,male
2210400_bromma_kyrka,2011,122,male
2210400_bromma_kyrka,2012,143,male
2210400_bromma_kyrka,2013,147,male
2210400_bromma_kyrka,2014,160,male
2210500_ballsta,2000,2,male
2210500_ballsta,2001,13,male
2210500_ballsta,2002,4,male
2210500_ballsta,2003,-22,male
2210500_ballsta,2004,-49,male
2210500_ballsta,2005,-64,male
2210500_ballsta,2006,-57,male
2210500_ballsta,2007,-51,male
2210500_ballsta,2008,-64,male
2210500_ballsta,2009,-75,male
2210500_ballsta,2010,-80,male
2210500_ballsta,2011,-96,male
2210500_ballsta,2012,-91,male
2210500_ballsta,2013,-99,male
2210500_ballsta,2014,-101,male
2210600_eneby,2000,-12,male
2210600_eneby,2001,-21,male
2210600_eneby,2002,-24,male
2210600_eneby,2003,-42,male
2210600_eneby,2004,-39,male
2210600_eneby,2005,-37,male
2210600_eneby,2006,-44,male
2210600_eneby,2007,-49,male
2210600_eneby,2008,-46,male
2210600_eneby,2009,-49,male
2210600_eneby,2010,-61,male
2210600_eneby,2011,-65,male
2210600_eneby,2012,-64,male
2210600_eneby,2013,-59,male
2210600_eneby,2014,-58,male
2210700_mariehall,2000,-9,male
2210700_mariehall,2001,3,male
2210700_mariehall,2002,1,male
2210700_mariehall,2003,19,male
2210700_mariehall,2004,112,male
2210700_mariehall,2005,157,male
2210700_mariehall,2006,182,male
2210700_mariehall,2007,235,male
2210700_mariehall,2008,302,male
2210700_mariehall,2009,274,male
2210700_mariehall,2010,273,male
2210700_mariehall,2011,650,male
2210700_mariehall,2012,1250,male
2210700_mariehall,2013,1578,male
2210700_mariehall,2014,2177,male
2210830_runstensplan,2000,14,male
2210830_runstensplan,2001,16,male
2210830_runstensplan,2002,-1,male
2210830_runstensplan,2003,-18,male
2210830_runstensplan,2004,-29,male
2210830_runstensplan,2005,-47,male
2210830_runstensplan,2006,-62,male
2210830_runstensplan,2007,-7,male
2210830_runstensplan,2008,-8,male
2210830_runstensplan,2009,52,male
2210830_runstensplan,2010,32,male
2210830_runstensplan,2011,7,male
2210830_runstensplan,2012,15,male
2210830_runstensplan,2013,13,male
2210830_runstensplan,2014,-5,male
2210840_angbylunden,2000,3,male
2210840_angbylunden,2001,-2,male
2210840_angbylunden,2002,-17,male
2210840_angbylunden,2003,-22,male
2210840_angbylunden,2004,-34,male
2210840_angbylunden,2005,-38,male
2210840_angbylunden,2006,-30,male
2210840_angbylunden,2007,-45,male
2210840_angbylunden,2008,-59,male
2210840_angbylunden,2009,-53,male
2210840_angbylunden,2010,-55,male
2210840_angbylunden,2011,-63,male
2210840_angbylunden,2012,-43,male
2210840_angbylunden,2013,-62,male
2210840_angbylunden,2014,-76,male
2210850_attehagen,2000,7,male
2210850_attehagen,2001,2,male
2210850_attehagen,2002,-10,male
2210850_attehagen,2003,-10,male
2210850_attehagen,2004,-21,male
2210850_attehagen,2005,-14,male
2210850_attehagen,2006,-16,male
2210850_attehagen,2007,-10,male
2210850_attehagen,2008,-27,male
2210850_attehagen,2009,-33,male
2210850_attehagen,2010,-28,male
2210850_attehagen,2011,-35,male
2210850_attehagen,2012,-49,male
2210850_attehagen,2013,-40,male
2210850_attehagen,2014,-24,male
2210860_akeshovsbadet,2000,20,male
2210860_akeshovsbadet,2001,26,male
2210860_akeshovsbadet,2002,15,male
2210860_akeshovsbadet,2003,13,male
2210860_akeshovsbadet,2004,11,male
2210860_akeshovsbadet,2005,14,male
2210860_akeshovsbadet,2006,-1,male
2210860_akeshovsbadet,2007,-2,male
2210860_akeshovsbadet,2008,55,male
2210860_akeshovsbadet,2009,51,male
2210860_akeshovsbadet,2010,43,male
2210860_akeshovsbadet,2011,29,male
2210860_akeshovsbadet,2012,36,male
2210860_akeshovsbadet,2013,32,male
2210860_akeshovsbadet,2014,40,male
2210920_sodra_riksby,2000,35,male
2210920_sodra_riksby,2001,40,male
2210920_sodra_riksby,2002,7,male
2210920_sodra_riksby,2003,72,male
2210920_sodra_riksby,2004,-8,male
2210920_sodra_riksby,2005,-17,male
2210920_sodra_riksby,2006,-51,male
2210920_sodra_riksby,2007,-22,male
2210920_sodra_riksby,2008,-19,male
2210920_sodra_riksby,2009,-57,male
2210920_sodra_riksby,2010,-34,male
2210920_sodra_riksby,2011,-7,male
2210920_sodra_riksby,2012,-76,male
2210920_sodra_riksby,2013,-88,male
2210920_sodra_riksby,2014,-99,male
2211121_farjestadsvagen_v,2000,2,male
2211121_farjestadsvagen_v,2001,3,male
2211121_farjestadsvagen_v,2002,16,male
2211121_farjestadsvagen_v,2003,23,male
2211121_farjestadsvagen_v,2004,14,male
2211121_farjestadsvagen_v,2005,5,male
2211121_farjestadsvagen_v,2006,-10,male
2211121_farjestadsvagen_v,2007,-26,male
2211121_farjestadsvagen_v,2008,-34,male
2211121_farjestadsvagen_v,2009,-38,male
2211121_farjestadsvagen_v,2010,-47,male
2211121_farjestadsvagen_v,2011,-51,male
2211121_farjestadsvagen_v,2012,-70,male
2211121_farjestadsvagen_v,2013,-67,male
2211121_farjestadsvagen_v,2014,-59,male
2211130_angbyhojden,2000,-2,male
2211130_angbyhojden,2001,1,male
2211130_angbyhojden,2002,-7,male
2211130_angbyhojden,2003,7,male
2211130_angbyhojden,2004,1,male
2211130_angbyhojden,2005,-6,male
2211130_angbyhojden,2006,-9,male
2211130_angbyhojden,2007,-8,male
2211130_angbyhojden,2008,-12,male
2211130_angbyhojden,2009,-10,male
2211130_angbyhojden,2010,-4,male
2211130_angbyhojden,2011,-16,male
2211130_angbyhojden,2012,-14,male
2211130_angbyhojden,2013,-15,male
2211130_angbyhojden,2014,-5,male
2211220_johannesfred,2000,-4,male
2211220_johannesfred,2001,-12,male
2211220_johannesfred,2002,-37,male
2211220_johannesfred,2003,-52,male
2211220_johannesfred,2004,-81,male
2211220_johannesfred,2005,-92,male
2211220_johannesfred,2006,-121,male
2211220_johannesfred,2007,-162,male
2211220_johannesfred,2008,-192,male
2211220_johannesfred,2009,-229,male
2211220_johannesfred,2010,-235,male
2211220_johannesfred,2011,-229,male
2211220_johannesfred,2012,-212,male
2211220_johannesfred,2013,-219,male
2211220_johannesfred,2014,-245,male
2211300_akeshov,2000,-9,male
2211300_akeshov,2001,-17,male
2211300_akeshov,2002,-11,male
2211300_akeshov,2003,-6,male
2211300_akeshov,2004,-19,male
2211300_akeshov,2005,-23,male
2211300_akeshov,2006,-25,male
2211300_akeshov,2007,-22,male
2211300_akeshov,2008,-31,male
2211300_akeshov,2009,-48,male
2211300_akeshov,2010,-32,male
2211300_akeshov,2011,-24,male
2211300_akeshov,2012,-32,male
2211300_akeshov,2013,-43,male
2211300_akeshov,2014,-54,male
2211420_ostra_akeslund,2000,-15,male
2211420_ostra_akeslund,2001,-31,male
2211420_ostra_akeslund,2002,-54,male
2211420_ostra_akeslund,2003,-105,male
2211420_ostra_akeslund,2004,-73,male
2211420_ostra_akeslund,2005,-62,male
2211420_ostra_akeslund,2006,-55,male
2211420_ostra_akeslund,2007,-56,male
2211420_ostra_akeslund,2008,-18,male
2211420_ostra_akeslund,2009,49,male
2211420_ostra_akeslund,2010,54,male
2211420_ostra_akeslund,2011,48,male
2211420_ostra_akeslund,2012,51,male
2211420_ostra_akeslund,2013,44,male
2211420_ostra_akeslund,2014,41,male
2211460_vastra_akeslund,2000,-2,male
2211460_vastra_akeslund,2001,-17,male
2211460_vastra_akeslund,2002,-21,male
2211460_vastra_akeslund,2003,-24,male
2211460_vastra_akeslund,2004,-36,male
2211460_vastra_akeslund,2005,-48,male
2211460_vastra_akeslund,2006,-43,male
2211460_vastra_akeslund,2007,-39,male
2211460_vastra_akeslund,2008,-29,male
2211460_vastra_akeslund,2009,-36,male
2211460_vastra_akeslund,2010,-21,male
2211460_vastra_akeslund,2011,-13,male
2211460_vastra_akeslund,2012,5,male
2211460_vastra_akeslund,2013,25,male
2211460_vastra_akeslund,2014,23,male
2220100_alvik,2000,-17,male
2220100_alvik,2001,-14,male
2220100_alvik,2002,-32,male
2220100_alvik,2003,-14,male
2220100_alvik,2004,-11,male
2220100_alvik,2005,-30,male
2220100_alvik,2006,-17,male
2220100_alvik,2007,9,male
2220100_alvik,2008,7,male
2220100_alvik,2009,-17,male
2220100_alvik,2010,-6,male
2220100_alvik,2011,11,male
2220100_alvik,2012,0,male
2220100_alvik,2013,7,male
2220100_alvik,2014,101,male
2220200_hoglandet,2000,9,male
2220200_hoglandet,2001,2,male
2220200_hoglandet,2002,-8,male
2220200_hoglandet,2003,-13,male
2220200_hoglandet,2004,4,male
2220200_hoglandet,2005,-1,male
2220200_hoglandet,2006,6,male
2220200_hoglandet,2007,5,male
2220200_hoglandet,2008,12,male
2220200_hoglandet,2009,7,male
2220200_hoglandet,2010,-10,male
2220200_hoglandet,2011,-15,male
2220200_hoglandet,2012,-17,male
2220200_hoglandet,2013,-17,male
2220200_hoglandet,2014,-36,male
2220300_nockeby,2000,25,male
2220300_nockeby,2001,36,male
2220300_nockeby,2002,44,male
2220300_nockeby,2003,33,male
2220300_nockeby,2004,48,male
2220300_nockeby,2005,58,male
2220300_nockeby,2006,48,male
2220300_nockeby,2007,56,male
2220300_nockeby,2008,35,male
2220300_nockeby,2009,58,male
2220300_nockeby,2010,34,male
2220300_nockeby,2011,41,male
2220300_nockeby,2012,24,male
2220300_nockeby,2013,47,male
2220300_nockeby,2014,47,male
2220400_nockebyhov,2000,43,male
2220400_nockebyhov,2001,53,male
2220400_nockebyhov,2002,97,male
2220400_nockebyhov,2003,142,male
2220400_nockebyhov,2004,161,male
2220400_nockebyhov,2005,219,male
2220400_nockebyhov,2006,251,male
2220400_nockebyhov,2007,269,male
2220400_nockebyhov,2008,245,male
2220400_nockebyhov,2009,310,male
2220400_nockebyhov,2010,334,male
2220400_nockebyhov,2011,348,male
2220400_nockebyhov,2012,393,male
2220400_nockebyhov,2013,400,male
2220400_nockebyhov,2014,393,male
2220500_olovslund,2000,2,male
2220500_olovslund,2001,-6,male
2220500_olovslund,2002,-3,male
2220500_olovslund,2003,-5,male
2220500_olovslund,2004,-3,male
2220500_olovslund,2005,2,male
2220500_olovslund,2006,2,male
2220500_olovslund,2007,-1,male
2220500_olovslund,2008,-9,male
2220500_olovslund,2009,-7,male
2220500_olovslund,2010,-2,male
2220500_olovslund,2011,-2,male
2220500_olovslund,2012,-9,male
2220500_olovslund,2013,-7,male
2220500_olovslund,2014,-18,male
2220600_smedslatten,2000,-2,male
2220600_smedslatten,2001,-38,male
2220600_smedslatten,2002,-28,male
2220600_smedslatten,2003,-27,male
2220600_smedslatten,2004,-25,male
2220600_smedslatten,2005,-14,male
2220600_smedslatten,2006,-21,male
2220600_smedslatten,2007,-29,male
2220600_smedslatten,2008,-2,male
2220600_smedslatten,2009,-36,male
2220600_smedslatten,2010,-46,male
2220600_smedslatten,2011,-41,male
2220600_smedslatten,2012,-30,male
2220600_smedslatten,2013,-20,male
2220600_smedslatten,2014,-42,male
2220700_stora_mossen,2000,7,male
2220700_stora_mossen,2001,6,male
2220700_stora_mossen,2002,-11,male
2220700_stora_mossen,2003,35,male
2220700_stora_mossen,2004,108,male
2220700_stora_mossen,2005,158,male
2220700_stora_mossen,2006,148,male
2220700_stora_mossen,2007,133,male
2220700_stora_mossen,2008,118,male
2220700_stora_mossen,2009,109,male
2220700_stora_mossen,2010,105,male
2220700_stora_mossen,2011,106,male
2220700_stora_mossen,2012,111,male
2220700_stora_mossen,2013,92,male
2220700_stora_mossen,2014,95,male
2220820_sodra_traneberg,2000,-40,male
2220820_sodra_traneberg,2001,-10,male
2220820_sodra_traneberg,2002,10,male
2220820_sodra_traneberg,2003,-4,male
2220820_sodra_traneberg,2004,23,male
2220820_sodra_traneberg,2005,1,male
2220820_sodra_traneberg,2006,-10,male
2220820_sodra_traneberg,2007,-11,male
2220820_sodra_traneberg,2008,-2,male
2220820_sodra_traneberg,2009,-24,male
2220820_sodra_traneberg,2010,-36,male
2220820_sodra_traneberg,2011,-69,male
2220820_sodra_traneberg,2012,-69,male
2220820_sodra_traneberg,2013,-43,male
2220820_sodra_traneberg,2014,-22,male
2220830_norra_traneberg,2000,-7,male
2220830_norra_traneberg,2001,-45,male
2220830_norra_traneberg,2002,-46,male
2220830_norra_traneberg,2003,-75,male
2220830_norra_traneberg,2004,-72,male
2220830_norra_traneberg,2005,-51,male
2220830_norra_traneberg,2006,-65,male
2220830_norra_traneberg,2007,-77,male
2220830_norra_traneberg,2008,-97,male
2220830_norra_traneberg,2009,-96,male
2220830_norra_traneberg,2010,-79,male
2220830_norra_traneberg,2011,-72,male
2220830_norra_traneberg,2012,-100,male
2220830_norra_traneberg,2013,-104,male
2220830_norra_traneberg,2014,-125,male
2220840_minneberg,2000,-13,male
2220840_minneberg,2001,-19,male
2220840_minneberg,2002,-33,male
2220840_minneberg,2003,-48,male
2220840_minneberg,2004,-68,male
2220840_minneberg,2005,-45,male
2220840_minneberg,2006,-68,male
2220840_minneberg,2007,-72,male
2220840_minneberg,2008,-64,male
2220840_minneberg,2009,-88,male
2220840_minneberg,2010,-97,male
2220840_minneberg,2011,-119,male
2220840_minneberg,2012,-121,male
2220840_minneberg,2013,-127,male
2220840_minneberg,2014,-94,male
2220900_ulvsunda,2000,8,male
2220900_ulvsunda,2001,-3,male
2220900_ulvsunda,2002,-23,male
2220900_ulvsunda,2003,-39,male
2220900_ulvsunda,2004,-54,male
2220900_ulvsunda,2005,-83,male
2220900_ulvsunda,2006,-103,male
2220900_ulvsunda,2007,-117,male
2220900_ulvsunda,2008,-134,male
2220900_ulvsunda,2009,-160,male
2220900_ulvsunda,2010,-164,male
2220900_ulvsunda,2011,-150,male
2220900_ulvsunda,2012,-170,male
2220900_ulvsunda,2013,-176,male
2220900_ulvsunda,2014,-149,male
2221000_alsten,2000,-21,male
2221000_alsten,2001,-29,male
2221000_alsten,2002,-58,male
2221000_alsten,2003,-72,male
2221000_alsten,2004,-110,male
2221000_alsten,2005,-82,male
2221000_alsten,2006,-118,male
2221000_alsten,2007,-91,male
2221000_alsten,2008,-91,male
2221000_alsten,2009,-99,male
2221000_alsten,2010,-103,male
2221000_alsten,2011,-128,male
2221000_alsten,2012,-139,male
2221000_alsten,2013,-139,male
2221000_alsten,2014,-131,male
2221100_appelviken,2000,-4,male
2221100_appelviken,2001,7,male
2221100_appelviken,2002,-16,male
2221100_appelviken,2003,-28,male
2221100_appelviken,2004,-31,male
2221100_appelviken,2005,-18,male
2221100_appelviken,2006,-26,male
2221100_appelviken,2007,-37,male
2221100_appelviken,2008,-42,male
2221100_appelviken,2009,-34,male
2221100_appelviken,2010,-43,male
2221100_appelviken,2011,-45,male
2221100_appelviken,2012,-47,male
2221100_appelviken,2013,-53,male
2221100_appelviken,2014,-75,male
2230100_grimsta,2000,-23,male
2230100_grimsta,2001,51,male
2230100_grimsta,2002,102,male
2230100_grimsta,2003,102,male
2230100_grimsta,2004,98,male
2230100_grimsta,2005,105,male
2230100_grimsta,2006,129,male
2230100_grimsta,2007,196,male
2230100_grimsta,2008,148,male
2230100_grimsta,2009,110,male
2230100_grimsta,2010,91,male
2230100_grimsta,2011,93,male
2230100_grimsta,2012,56,male
2230100_grimsta,2013,69,male
2230100_grimsta,2014,6,male
2230200_kalvesta,2000,-30,male
2230200_kalvesta,2001,-89,male
2230200_kalvesta,2002,-106,male
2230200_kalvesta,2003,-127,male
2230200_kalvesta,2004,-155,male
2230200_kalvesta,2005,-154,male
2230200_kalvesta,2006,-158,male
2230200_kalvesta,2007,-193,male
2230200_kalvesta,2008,-187,male
2230200_kalvesta,2009,-212,male
2230200_kalvesta,2010,-211,male
2230200_kalvesta,2011,-250,male
2230200_kalvesta,2012,-279,male
2230200_kalvesta,2013,-280,male
2230200_kalvesta,2014,-288,male
2230300_nalsta,2000,-9,male
2230300_nalsta,2001,-20,male
2230300_nalsta,2002,-22,male
2230300_nalsta,2003,-30,male
2230300_nalsta,2004,-38,male
2230300_nalsta,2005,-34,male
2230300_nalsta,2006,-7,male
2230300_nalsta,2007,-16,male
2230300_nalsta,2008,-11,male
2230300_nalsta,2009,-16,male
2230300_nalsta,2010,-51,male
2230300_nalsta,2011,-72,male
2230300_nalsta,2012,-80,male
2230300_nalsta,2013,-106,male
2230300_nalsta,2014,-120,male
2230420_vastra_racksta,2000,-7,male
2230420_vastra_racksta,2001,-48,male
2230420_vastra_racksta,2002,-43,male
2230420_vastra_racksta,2003,-63,male
2230420_vastra_racksta,2004,-85,male
2230420_vastra_racksta,2005,-109,male
2230420_vastra_racksta,2006,-121,male
2230420_vastra_racksta,2007,-79,male
2230420_vastra_racksta,2008,33,male
2230420_vastra_racksta,2009,132,male
2230420_vastra_racksta,2010,248,male
2230420_vastra_racksta,2011,340,male
2230420_vastra_racksta,2012,397,male
2230420_vastra_racksta,2013,387,male
2230420_vastra_racksta,2014,373,male
2230430_ostra_racksta,2000,-6,male
2230430_ostra_racksta,2001,-15,male
2230430_ostra_racksta,2002,-16,male
2230430_ostra_racksta,2003,-22,male
2230430_ostra_racksta,2004,-23,male
2230430_ostra_racksta,2005,-27,male
2230430_ostra_racksta,2006,-23,male
2230430_ostra_racksta,2007,-25,male
2230430_ostra_racksta,2008,-16,male
2230430_ostra_racksta,2009,-25,male
2230430_ostra_racksta,2010,-26,male
2230430_ostra_racksta,2011,-30,male
2230430_ostra_racksta,2012,-39,male
2230430_ostra_racksta,2013,-33,male
2230430_ostra_racksta,2014,-45,male
2230440_racksta_sjukhus,2000,16,male
2230440_racksta_sjukhus,2001,32,male
2230440_racksta_sjukhus,2002,40,male
2230440_racksta_sjukhus,2003,14,male
2230440_racksta_sjukhus,2004,21,male
2230440_racksta_sjukhus,2005,50,male
2230440_racksta_sjukhus,2006,54,male
2230440_racksta_sjukhus,2007,86,male
2230440_racksta_sjukhus,2008,146,male
2230440_racksta_sjukhus,2009,181,male
2230440_racksta_sjukhus,2010,232,male
2230440_racksta_sjukhus,2011,224,male
2230440_racksta_sjukhus,2012,236,male
2230440_racksta_sjukhus,2013,266,male
2230440_racksta_sjukhus,2014,259,male
2230520_norra_vinsta,2000,7,male
2230520_norra_vinsta,2001,-24,male
2230520_norra_vinsta,2002,-58,male
2230520_norra_vinsta,2003,-70,male
2230520_norra_vinsta,2004,-62,male
2230520_norra_vinsta,2005,-75,male
2230520_norra_vinsta,2006,-77,male
2230520_norra_vinsta,2007,-93,male
2230520_norra_vinsta,2008,-109,male
2230520_norra_vinsta,2009,-119,male
2230520_norra_vinsta,2010,-135,male
2230520_norra_vinsta,2011,-118,male
2230520_norra_vinsta,2012,17,male
2230520_norra_vinsta,2013,204,male
2230520_norra_vinsta,2014,281,male
2230560_sodra_vinsta,2000,1,male
2230560_sodra_vinsta,2001,5,male
2230560_sodra_vinsta,2002,-1,male
2230560_sodra_vinsta,2003,11,male
2230560_sodra_vinsta,2004,26,male
2230560_sodra_vinsta,2005,23,male
2230560_sodra_vinsta,2006,13,male
2230560_sodra_vinsta,2007,-2,male
2230560_sodra_vinsta,2008,-2,male
2230560_sodra_vinsta,2009,-9,male
2230560_sodra_vinsta,2010,-15,male
2230560_sodra_vinsta,2011,-20,male
2230560_sodra_vinsta,2012,-39,male
2230560_sodra_vinsta,2013,-56,male
2230560_sodra_vinsta,2014,-53,male
2230610_vallingby_centrum,2000,4,male
2230610_vallingby_centrum,2001,0,male
2230610_vallingby_centrum,2002,-2,male
2230610_vallingby_centrum,2003,12,male
2230610_vallingby_centrum,2004,7,male
2230610_vallingby_centrum,2005,12,male
2230610_vallingby_centrum,2006,28,male
2230610_vallingby_centrum,2007,25,male
2230610_vallingby_centrum,2008,26,male
2230610_vallingby_centrum,2009,75,male
2230610_vallingby_centrum,2010,196,male
2230610_vallingby_centrum,2011,193,male
2230610_vallingby_centrum,2012,185,male
2230610_vallingby_centrum,2013,193,male
2230610_vallingby_centrum,2014,193,male
2230620_sodra_vallingby,2000,4,male
2230620_sodra_vallingby,2001,19,male
2230620_sodra_vallingby,2002,40,male
2230620_sodra_vallingby,2003,27,male
2230620_sodra_vallingby,2004,29,male
2230620_sodra_vallingby,2005,-24,male
2230620_sodra_vallingby,2006,135,male
2230620_sodra_vallingby,2007,130,male
2230620_sodra_vallingby,2008,152,male
2230620_sodra_vallingby,2009,101,male
2230620_sodra_vallingby,2010,135,male
2230620_sodra_vallingby,2011,116,male
2230620_sodra_vallingby,2012,109,male
2230620_sodra_vallingby,2013,123,male
2230620_sodra_vallingby,2014,120,male
2230630_norra_vallingby,2000,-7,male
2230630_norra_vallingby,2001,-1,male
2230630_norra_vallingby,2002,-8,male
2230630_norra_vallingby,2003,-29,male
2230630_norra_vallingby,2004,-15,male
2230630_norra_vallingby,2005,1,male
2230630_norra_vallingby,2006,-11,male
2230630_norra_vallingby,2007,-8,male
2230630_norra_vallingby,2008,-9,male
2230630_norra_vallingby,2009,-9,male
2230630_norra_vallingby,2010,-20,male
2230630_norra_vallingby,2011,-14,male
2230630_norra_vallingby,2012,-6,male
2230630_norra_vallingby,2013,1,male
2230630_norra_vallingby,2014,15,male
2240121_sodra_bromsten_n,2000,13,male
2240121_sodra_bromsten_n,2001,10,male
2240121_sodra_bromsten_n,2002,7,male
2240121_sodra_bromsten_n,2003,8,male
2240121_sodra_bromsten_n,2004,4,male
2240121_sodra_bromsten_n,2005,-1,male
2240121_sodra_bromsten_n,2006,-13,male
2240121_sodra_bromsten_n,2007,-17,male
2240121_sodra_bromsten_n,2008,-2,male
2240121_sodra_bromsten_n,2009,-13,male
2240121_sodra_bromsten_n,2010,-8,male
2240121_sodra_bromsten_n,2011,-11,male
2240121_sodra_bromsten_n,2012,-13,male
2240121_sodra_bromsten_n,2013,-7,male
2240121_sodra_bromsten_n,2014,-17,male
2240122_sodra_bromsten_s,2000,2,male
2240122_sodra_bromsten_s,2001,-8,male
2240122_sodra_bromsten_s,2002,-16,male
2240122_sodra_bromsten_s,2003,-22,male
2240122_sodra_bromsten_s,2004,-24,male
2240122_sodra_bromsten_s,2005,-31,male
2240122_sodra_bromsten_s,2006,-30,male
