basomrade,year,population_20xx_12_31,gender
6163500_bjorko,2003,287,both
6163500_bjorko,2004,289,both
6163500_bjorko,2005,283,both
6163500_bjorko,2006,275,both
6163500_bjorko,2007,260,both
6163500_bjorko,2008,262,both
6163500_bjorko,2009,257,both
6163500_bjorko,2010,247,both
6163500_bjorko,2011,229,both
6163500_bjorko,2012,225,both
6163500_bjorko,2013,218,both
6163500_bjorko,2014,231,both
6164100_soderby_karl,2000,215,both
6164100_soderby_karl,2001,218,both
6164100_soderby_karl,2002,233,both
6164100_soderby_karl,2003,228,both
6164100_soderby_karl,2004,236,both
6164100_soderby_karl,2005,227,both
6164100_soderby_karl,2006,223,both
6164100_soderby_karl,2007,241,both
6164100_soderby_karl,2008,221,both
6164100_soderby_karl,2009,237,both
6164100_soderby_karl,2010,231,both
6164100_soderby_karl,2011,243,both
6164100_soderby_karl,2012,241,both
6164100_soderby_karl,2013,246,both
6164100_soderby_karl,2014,261,both
6164500_soderby_karls_glesbygd,2000,783,both
6164500_soderby_karls_glesbygd,2001,806,both
6164500_soderby_karls_glesbygd,2002,808,both
6164500_soderby_karls_glesbygd,2003,787,both
6164500_soderby_karls_glesbygd,2004,788,both
6164500_soderby_karls_glesbygd,2005,789,both
6164500_soderby_karls_glesbygd,2006,780,both
6164500_soderby_karls_glesbygd,2007,795,both
6164500_soderby_karls_glesbygd,2008,822,both
6164500_soderby_karls_glesbygd,2009,853,both
6164500_soderby_karls_glesbygd,2010,850,both
6164500_soderby_karls_glesbygd,2011,826,both
6164500_soderby_karls_glesbygd,2012,819,both
6164500_soderby_karls_glesbygd,2013,806,both
6164500_soderby_karls_glesbygd,2014,813,both
3510110_gamla_marsta,2000,2459,both
3510110_gamla_marsta,2001,2458,both
3510110_gamla_marsta,2002,2414,both
3510110_gamla_marsta,2003,2391,both
3510110_gamla_marsta,2004,2465,both
3510110_gamla_marsta,2005,2458,both
3510110_gamla_marsta,2006,2454,both
3510110_gamla_marsta,2007,2535,both
3510110_gamla_marsta,2008,2571,both
3510110_gamla_marsta,2009,2570,both
3510110_gamla_marsta,2010,2573,both
3510110_gamla_marsta,2011,2761,both
3510110_gamla_marsta,2012,2811,both
3510110_gamla_marsta,2013,2916,both
3510110_gamla_marsta,2014,2960,both
3510120_marsta_kyrka,2000,275,both
3510120_marsta_kyrka,2001,282,both
3510120_marsta_kyrka,2002,354,both
3510120_marsta_kyrka,2003,367,both
3510120_marsta_kyrka,2004,362,both
3510120_marsta_kyrka,2005,386,both
3510120_marsta_kyrka,2006,401,both
3510120_marsta_kyrka,2007,412,both
3510120_marsta_kyrka,2008,416,both
3510120_marsta_kyrka,2009,426,both
3510120_marsta_kyrka,2010,406,both
3510120_marsta_kyrka,2011,419,both
3510120_marsta_kyrka,2012,439,both
3510120_marsta_kyrka,2013,444,both
3510120_marsta_kyrka,2014,459,both
3510130_tingvalla,2000,1360,both
3510130_tingvalla,2001,1387,both
3510130_tingvalla,2002,1368,both
3510130_tingvalla,2003,1361,both
3510130_tingvalla,2004,1411,both
3510130_tingvalla,2005,1419,both
3510130_tingvalla,2006,1437,both
3510130_tingvalla,2007,1434,both
3510130_tingvalla,2008,1437,both
3510130_tingvalla,2009,1459,both
3510130_tingvalla,2010,1531,both
3510130_tingvalla,2011,1609,both
3510130_tingvalla,2012,1706,both
3510130_tingvalla,2013,1757,both
3510130_tingvalla,2014,1841,both
3510140_ekillatorp,2000,233,both
3510140_ekillatorp,2001,241,both
3510140_ekillatorp,2002,237,both
3510140_ekillatorp,2003,256,both
3510140_ekillatorp,2004,257,both
3510140_ekillatorp,2005,257,both
3510140_ekillatorp,2006,273,both
3510140_ekillatorp,2007,279,both
3510140_ekillatorp,2008,341,both
3510140_ekillatorp,2009,435,both
3510140_ekillatorp,2010,417,both
3510140_ekillatorp,2011,423,both
3510140_ekillatorp,2012,456,both
3510140_ekillatorp,2013,467,both
3510140_ekillatorp,2014,452,both
3510150_sodra_ekilla,2000,1374,both
3510150_sodra_ekilla,2001,1427,both
3510150_sodra_ekilla,2002,1468,both
3510150_sodra_ekilla,2003,1478,both
3510150_sodra_ekilla,2004,1478,both
3510150_sodra_ekilla,2005,1467,both
3510150_sodra_ekilla,2006,1457,both
3510150_sodra_ekilla,2007,1465,both
3510150_sodra_ekilla,2008,1453,both
3510150_sodra_ekilla,2009,1489,both
3510150_sodra_ekilla,2010,1501,both
3510150_sodra_ekilla,2011,1531,both
3510150_sodra_ekilla,2012,1563,both
3510150_sodra_ekilla,2013,1582,both
3510150_sodra_ekilla,2014,1552,both
3510160_marsta_centrum,2000,1094,both
3510160_marsta_centrum,2001,1104,both
3510160_marsta_centrum,2002,1130,both
3510160_marsta_centrum,2003,1125,both
3510160_marsta_centrum,2004,1108,both
3510160_marsta_centrum,2005,1082,both
3510160_marsta_centrum,2006,1084,both
3510160_marsta_centrum,2007,1101,both
3510160_marsta_centrum,2008,1100,both
3510160_marsta_centrum,2009,1072,both
3510160_marsta_centrum,2010,1059,both
3510160_marsta_centrum,2011,1159,both
3510160_marsta_centrum,2012,1197,both
3510160_marsta_centrum,2013,1221,both
3510160_marsta_centrum,2014,1184,both
3510210_ostra_norrbacka,2000,1470,both
3510210_ostra_norrbacka,2001,1444,both
3510210_ostra_norrbacka,2002,1438,both
3510210_ostra_norrbacka,2003,1441,both
3510210_ostra_norrbacka,2004,1472,both
3510210_ostra_norrbacka,2005,1410,both
3510210_ostra_norrbacka,2006,1414,both
3510210_ostra_norrbacka,2007,1401,both
3510210_ostra_norrbacka,2008,1358,both
3510210_ostra_norrbacka,2009,1414,both
3510210_ostra_norrbacka,2010,1443,both
3510210_ostra_norrbacka,2011,1431,both
3510210_ostra_norrbacka,2012,1423,both
3510210_ostra_norrbacka,2013,1464,both
3510210_ostra_norrbacka,2014,1512,both
3510220_vastra_norrbacka,2000,1326,both
3510220_vastra_norrbacka,2001,1333,both
3510220_vastra_norrbacka,2002,1327,both
3510220_vastra_norrbacka,2003,1336,both
3510220_vastra_norrbacka,2004,1328,both
3510220_vastra_norrbacka,2005,1312,both
3510220_vastra_norrbacka,2006,1314,both
3510220_vastra_norrbacka,2007,1314,both
3510220_vastra_norrbacka,2008,1329,both
3510220_vastra_norrbacka,2009,1312,both
3510220_vastra_norrbacka,2010,1306,both
3510220_vastra_norrbacka,2011,1346,both
3510220_vastra_norrbacka,2012,1347,both
3510220_vastra_norrbacka,2013,1368,both
3510220_vastra_norrbacka,2014,1342,both
3510260_norra_ekilla,2000,796,both
3510260_norra_ekilla,2001,787,both
3510260_norra_ekilla,2002,789,both
3510260_norra_ekilla,2003,790,both
3510260_norra_ekilla,2004,783,both
3510260_norra_ekilla,2005,799,both
3510260_norra_ekilla,2006,804,both
3510260_norra_ekilla,2007,802,both
3510260_norra_ekilla,2008,817,both
3510260_norra_ekilla,2009,801,both
3510260_norra_ekilla,2010,788,both
3510260_norra_ekilla,2011,805,both
3510260_norra_ekilla,2012,798,both
3510260_norra_ekilla,2013,786,both
3510260_norra_ekilla,2014,801,both
3510270_ostra_arenberga,2000,387,both
3510270_ostra_arenberga,2001,390,both
3510270_ostra_arenberga,2002,401,both
3510270_ostra_arenberga,2003,397,both
3510270_ostra_arenberga,2004,405,both
3510270_ostra_arenberga,2005,409,both
3510270_ostra_arenberga,2006,409,both
3510270_ostra_arenberga,2007,421,both
3510270_ostra_arenberga,2008,421,both
3510270_ostra_arenberga,2009,433,both
3510270_ostra_arenberga,2010,426,both
3510270_ostra_arenberga,2011,425,both
3510270_ostra_arenberga,2012,424,both
3510270_ostra_arenberga,2013,420,both
3510270_ostra_arenberga,2014,427,both
3510280_satuna,2000,1898,both
3510280_satuna,2001,1883,both
3510280_satuna,2002,1887,both
3510280_satuna,2003,1887,both
3510280_satuna,2004,1897,both
3510280_satuna,2005,1927,both
3510280_satuna,2006,1902,both
3510280_satuna,2007,1915,both
3510280_satuna,2008,1928,both
3510280_satuna,2009,1938,both
3510280_satuna,2010,2062,both
3510280_satuna,2011,2228,both
3510280_satuna,2012,2291,both
3510280_satuna,2013,2444,both
3510280_satuna,2014,2443,both
3510450_okand,2000,148,both
3510450_okand,2001,107,both
3510450_okand,2002,106,both
3510450_okand,2003,101,both
3510450_okand,2004,104,both
3510450_okand,2005,112,both
3510450_okand,2006,119,both
3510450_okand,2007,120,both
3510450_okand,2008,124,both
3510450_okand,2009,134,both
3522020_ostra_sigtuna,2000,1221,both
3522020_ostra_sigtuna,2001,1439,both
3522020_ostra_sigtuna,2002,1482,both
3522020_ostra_sigtuna,2003,1546,both
3522020_ostra_sigtuna,2004,1545,both
3522020_ostra_sigtuna,2005,1754,both
3522020_ostra_sigtuna,2006,1808,both
3522020_ostra_sigtuna,2007,1820,both
3522020_ostra_sigtuna,2008,1810,both
3522020_ostra_sigtuna,2009,1813,both
3522020_ostra_sigtuna,2010,1845,both
3522020_ostra_sigtuna,2011,1843,both
3522020_ostra_sigtuna,2012,1875,both
3522020_ostra_sigtuna,2013,1935,both
3522020_ostra_sigtuna,2014,1983,both
3522030_gamla_sigtuna,2000,960,both
3522030_gamla_sigtuna,2001,975,both
3522030_gamla_sigtuna,2002,984,both
3522030_gamla_sigtuna,2003,970,both
3522030_gamla_sigtuna,2004,1051,both
3522030_gamla_sigtuna,2005,1067,both
3522030_gamla_sigtuna,2006,1109,both
3522030_gamla_sigtuna,2007,1122,both
3522030_gamla_sigtuna,2008,1100,both
3522030_gamla_sigtuna,2009,1142,both
3522030_gamla_sigtuna,2010,1154,both
3522030_gamla_sigtuna,2011,1136,both
3522030_gamla_sigtuna,2012,1147,both
3522030_gamla_sigtuna,2013,1136,both
3522030_gamla_sigtuna,2014,1160,both
3522040_brannbo,2000,797,both
3522040_brannbo,2001,788,both
3522040_brannbo,2002,789,both
3522040_brannbo,2003,760,both
3522040_brannbo,2004,756,both
3522040_brannbo,2005,737,both
3522040_brannbo,2006,737,both
3522040_brannbo,2007,749,both
3522040_brannbo,2008,714,both
3522040_brannbo,2009,714,both
3522040_brannbo,2010,772,both
3522040_brannbo,2011,831,both
3522040_brannbo,2012,871,both
3522040_brannbo,2013,909,both
3522040_brannbo,2014,897,both
3522050_prastangen_och_hallsbo,2000,830,both
3522050_prastangen_och_hallsbo,2001,810,both
3522050_prastangen_och_hallsbo,2002,815,both
3522050_prastangen_och_hallsbo,2003,794,both
3522050_prastangen_och_hallsbo,2004,807,both
3522050_prastangen_och_hallsbo,2005,822,both
3522050_prastangen_och_hallsbo,2006,846,both
3522050_prastangen_och_hallsbo,2007,831,both
3522050_prastangen_och_hallsbo,2008,822,both
3522050_prastangen_och_hallsbo,2009,887,both
3522050_prastangen_och_hallsbo,2010,878,both
3522050_prastangen_och_hallsbo,2011,890,both
3522050_prastangen_och_hallsbo,2012,882,both
3522050_prastangen_och_hallsbo,2013,882,both
3522050_prastangen_och_hallsbo,2014,863,both
3522060_sjudargarden,2000,526,both
3522060_sjudargarden,2001,517,both
3522060_sjudargarden,2002,513,both
3522060_sjudargarden,2003,571,both
3522060_sjudargarden,2004,666,both
3522060_sjudargarden,2005,751,both
3522060_sjudargarden,2006,773,both
3522060_sjudargarden,2007,830,both
3522060_sjudargarden,2008,955,both
3522060_sjudargarden,2009,951,both
3522060_sjudargarden,2010,1013,both
3522060_sjudargarden,2011,1099,both
3522060_sjudargarden,2012,1077,both
3522060_sjudargarden,2013,1101,both
3522060_sjudargarden,2014,1095,both
3532010_munkholmen,2000,1737,both
3532010_munkholmen,2001,1738,both
3532010_munkholmen,2002,1738,both
3532010_munkholmen,2003,1737,both
3532010_munkholmen,2004,1801,both
3532010_munkholmen,2005,1797,both
3532010_munkholmen,2006,1820,both
3532010_munkholmen,2007,2032,both
3532010_munkholmen,2008,2049,both
3532010_munkholmen,2009,2092,both
3532010_munkholmen,2010,2100,both
3532010_munkholmen,2011,2152,both
3532010_munkholmen,2012,2179,both
3532010_munkholmen,2013,2260,both
3532010_munkholmen,2014,2244,both
3534030_okand,2000,323,both
3534030_okand,2001,392,both
3534030_okand,2002,470,both
3534030_okand,2003,502,both
3534030_okand,2004,500,both
3534030_okand,2005,568,both
3534030_okand,2006,641,both
3534030_okand,2007,773,both
3534030_okand,2008,897,both
3534030_okand,2009,996,both
3541000_sankt_pers_forsaml,2000,397,both
3541000_sankt_pers_forsaml,2001,409,both
3541000_sankt_pers_forsaml,2002,436,both
3541000_sankt_pers_forsaml,2003,445,both
3541000_sankt_pers_forsaml,2004,445,both
3541000_sankt_pers_forsaml,2005,449,both
3541000_sankt_pers_forsaml,2006,462,both
3541000_sankt_pers_forsaml,2007,474,both
3541000_sankt_pers_forsaml,2008,483,both
3541000_sankt_pers_forsaml,2009,469,both
3541000_sankt_pers_forsaml,2010,501,both
3541000_sankt_pers_forsaml,2011,540,both
3541000_sankt_pers_forsaml,2012,591,both
3541000_sankt_pers_forsaml,2013,603,both
3541000_sankt_pers_forsaml,2014,623,both
3542000_haga_forsamling,2000,419,both
3542000_haga_forsamling,2001,426,both
3542000_haga_forsamling,2002,441,both
3542000_haga_forsamling,2003,454,both
3542000_haga_forsamling,2004,447,both
3542000_haga_forsamling,2005,434,both
3542000_haga_forsamling,2006,413,both
3542000_haga_forsamling,2007,438,both
3542000_haga_forsamling,2008,442,both
3542000_haga_forsamling,2009,448,both
3542000_haga_forsamling,2010,438,both
3542000_haga_forsamling,2011,428,both
3542000_haga_forsamling,2012,453,both
3542000_haga_forsamling,2013,468,both
3542000_haga_forsamling,2014,486,both
3551110_norra_valsta,2000,2670,both
3551110_norra_valsta,2001,2690,both
3551110_norra_valsta,2002,2631,both
3551110_norra_valsta,2003,2625,both
3551110_norra_valsta,2004,2628,both
3551110_norra_valsta,2005,2619,both
3551110_norra_valsta,2006,2597,both
3551110_norra_valsta,2007,2577,both
3551110_norra_valsta,2008,2579,both
3551110_norra_valsta,2009,2607,both
3551110_norra_valsta,2010,2679,both
3551110_norra_valsta,2011,2697,both
3551110_norra_valsta,2012,2723,both
3551110_norra_valsta,2013,2760,both
3551110_norra_valsta,2014,2754,both
3551120_valsta_centrum,2000,3173,both
3551120_valsta_centrum,2001,3196,both
3551120_valsta_centrum,2002,3190,both
3551120_valsta_centrum,2003,3220,both
3551120_valsta_centrum,2004,3140,both
3551120_valsta_centrum,2005,3120,both
3551120_valsta_centrum,2006,3153,both
3551120_valsta_centrum,2007,3305,both
3551120_valsta_centrum,2008,3401,both
3551120_valsta_centrum,2009,3425,both
3551120_valsta_centrum,2010,3592,both
3551120_valsta_centrum,2011,3620,both
3551120_valsta_centrum,2012,3748,both
3551120_valsta_centrum,2013,3757,both
3551120_valsta_centrum,2014,3778,both
3551130_sodra_valsta,2000,606,both
3551130_sodra_valsta,2001,617,both
3551130_sodra_valsta,2002,632,both
3551130_sodra_valsta,2003,658,both
3551130_sodra_valsta,2004,654,both
3551130_sodra_valsta,2005,661,both
3551130_sodra_valsta,2006,657,both
3551130_sodra_valsta,2007,646,both
3551130_sodra_valsta,2008,656,both
3551130_sodra_valsta,2009,885,both
3551130_sodra_valsta,2010,926,both
3551130_sodra_valsta,2011,901,both
3551130_sodra_valsta,2012,950,both
3551130_sodra_valsta,2013,945,both
3551130_sodra_valsta,2014,929,both
3551140_ostra_steninge,2000,2961,both
3551140_ostra_steninge,2001,2947,both
3551140_ostra_steninge,2002,3010,both
3551140_ostra_steninge,2003,3051,both
3551140_ostra_steninge,2004,3013,both
3551140_ostra_steninge,2005,3005,both
3551140_ostra_steninge,2006,3001,both
3551140_ostra_steninge,2007,3019,both
3551140_ostra_steninge,2008,3013,both
3551140_ostra_steninge,2009,3001,both
3551140_ostra_steninge,2010,2951,both
3551140_ostra_steninge,2011,2978,both
3551140_ostra_steninge,2012,2977,both
3551140_ostra_steninge,2013,3021,both
3551140_ostra_steninge,2014,3044,both
3551150_steninge_gard,2000,79,both
3551150_steninge_gard,2001,165,both
3551150_steninge_gard,2002,166,both
3551150_steninge_gard,2003,165,both
3551150_steninge_gard,2004,174,both
3551150_steninge_gard,2005,174,both
3551150_steninge_gard,2006,171,both
3551150_steninge_gard,2007,186,both
3551150_steninge_gard,2008,277,both
3551150_steninge_gard,2009,308,both
3551150_steninge_gard,2010,378,both
3551150_steninge_gard,2011,540,both
3551150_steninge_gard,2012,554,both
3551150_steninge_gard,2013,592,both
3551150_steninge_gard,2014,930,both
3560210_rosersbergs_bostadsomr,2000,1609,both
3560210_rosersbergs_bostadsomr,2001,1597,both
3560210_rosersbergs_bostadsomr,2002,1629,both
3560210_rosersbergs_bostadsomr,2003,1659,both
3560210_rosersbergs_bostadsomr,2004,1662,both
3560210_rosersbergs_bostadsomr,2005,1635,both
3560210_rosersbergs_bostadsomr,2006,1645,both
3560210_rosersbergs_bostadsomr,2007,1638,both
3560210_rosersbergs_bostadsomr,2008,1660,both
3560210_rosersbergs_bostadsomr,2009,1653,both
3560210_rosersbergs_bostadsomr,2010,1665,both
3560210_rosersbergs_bostadsomr,2011,1693,both
3560210_rosersbergs_bostadsomr,2012,1710,both
3560210_rosersbergs_bostadsomr,2013,1716,both
3560210_rosersbergs_bostadsomr,2014,1732,both
3560500_okand,2000,431,both
3560500_okand,2001,424,both
3560500_okand,2002,424,both
3560500_okand,2003,416,both
3560500_okand,2004,427,both
3560500_okand,2005,446,both
3560500_okand,2006,440,both
3560500_okand,2007,440,both
3560500_okand,2008,445,both
3560500_okand,2009,466,both
3560610_sodra_skanela,2000,602,both
3560610_sodra_skanela,2001,600,both
3560610_sodra_skanela,2002,600,both
3560610_sodra_skanela,2003,607,both
3560610_sodra_skanela,2004,596,both
3560610_sodra_skanela,2005,588,both
3560610_sodra_skanela,2006,569,both
3560610_sodra_skanela,2007,587,both
3560610_sodra_skanela,2008,612,both
3560610_sodra_skanela,2009,604,both
3560610_sodra_skanela,2010,604,both
3560610_sodra_skanela,2011,601,both
3560610_sodra_skanela,2012,606,both
3560610_sodra_skanela,2013,618,both
3560610_sodra_skanela,2014,617,both
3580100_skepptuna_fd_forsamling,2000,544,both
3580100_skepptuna_fd_forsamling,2001,559,both
3580100_skepptuna_fd_forsamling,2002,556,both
3580100_skepptuna_fd_forsamling,2003,545,both
3580100_skepptuna_fd_forsamling,2004,535,both
3580100_skepptuna_fd_forsamling,2005,523,both
3580100_skepptuna_fd_forsamling,2006,507,both
3580100_skepptuna_fd_forsamling,2007,518,both
3580100_skepptuna_fd_forsamling,2008,516,both
3580100_skepptuna_fd_forsamling,2009,521,both
3580100_skepptuna_fd_forsamling,2010,542,both
3580100_skepptuna_fd_forsamling,2011,549,both
3580100_skepptuna_fd_forsamling,2012,552,both
3580100_skepptuna_fd_forsamling,2013,546,both
3580100_skepptuna_fd_forsamling,2014,547,both
3580210_ostra_lunda,2000,379,both
3580210_ostra_lunda,2001,379,both
3580210_ostra_lunda,2002,381,both
3580210_ostra_lunda,2003,393,both
3580210_ostra_lunda,2004,389,both
3580210_ostra_lunda,2005,390,both
3580210_ostra_lunda,2006,370,both
3580210_ostra_lunda,2007,383,both
3580210_ostra_lunda,2008,386,both
3580210_ostra_lunda,2009,409,both
3580210_ostra_lunda,2010,401,both
3580210_ostra_lunda,2011,407,both
3580210_ostra_lunda,2012,426,both
3580210_ostra_lunda,2013,444,both
3580210_ostra_lunda,2014,438,both
3580300_vidbo_fd_forsamling,2000,337,both
3580300_vidbo_fd_forsamling,2001,338,both
3580300_vidbo_fd_forsamling,2002,346,both
3580300_vidbo_fd_forsamling,2003,331,both
3580300_vidbo_fd_forsamling,2004,344,both
3580300_vidbo_fd_forsamling,2005,345,both
3580300_vidbo_fd_forsamling,2006,334,both
3580300_vidbo_fd_forsamling,2007,326,both
3580300_vidbo_fd_forsamling,2008,329,both
3580300_vidbo_fd_forsamling,2009,310,both
3580300_vidbo_fd_forsamling,2010,306,both
3580300_vidbo_fd_forsamling,2011,317,both
3580300_vidbo_fd_forsamling,2012,302,both
3580300_vidbo_fd_forsamling,2013,293,both
3580300_vidbo_fd_forsamling,2014,301,both
6210240_nicksta,2000,1725,both
6210240_nicksta,2001,1879,both
6210240_nicksta,2002,1932,both
6210240_nicksta,2003,1885,both
